country_code,month_end_date,CCI,DIV_PREMIUM,ED_RATIO,ESI,NIPO,NIPO_FUNDAMENTALS_AUDIT,RIPO,RIPO_OBSERVED_FLAG,TURN,ESI_L1,CCI_L1,TURN_L1,NIPO_L1,RIPO_L1,ED_RATIO_L1,DIV_PREMIUM_L1,sent_stage1,ESENT_REEST_DIV_PREMIUM,ESENT_PUBLISHED_BASE_WEIGHTS_DIV_PREMIUM,RSENT_REEST_DIV_PREMIUM,SENT_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM,sentiment_raw_div_premium,sentiment_orth_div_premium,s0_div_premium,s0_div_premium_lag
SWE,2008-01-31,0.0334008097165992,0.15379487542727732,0.22107753189043397,0.03489531405782653,0.0,0.0,,0.0,-2.7494992987647424,0.032755298651252485,0.02938295788442713,-3.14573464188102,0.0,,0.22107753189043397,0.22804148506810207,0.2537683680267945,0.3765023037713809,,-0.8081663809420805,0.3765023037713809,-0.8081663809420805,0.3765023037713809,-0.8081663809420805,1.0,1.0
SWE,2008-02-29,-0.014955134596211339,0.14994674701412491,0.23077100593081487,-0.01666666666666672,0.0,0.0,,0.0,-2.8099319445338287,0.03489531405782653,0.0334008097165992,-2.7494992987647424,0.0,,0.22107753189043397,0.15379487542727732,0.36794323491377273,0.5403333179600036,,-0.41271577167766105,0.5403333179600036,-0.41271577167766105,0.5403333179600036,-0.41271577167766105,1.0,1.0
SWE,2008-03-31,0.019308943089430874,0.037275675590270785,0.24323206771580766,0.0,0.0,0.0,,0.0,-3.0443251462957677,-0.01666666666666672,-0.014955134596211339,-2.8099319445338287,0.0,,0.23077100593081487,0.14994674701412491,0.11642213375597968,-0.19168831366399716,,-0.5337628697249148,-0.19168831366399716,-0.5337628697249148,-0.19168831366399716,-0.5337628697249148,0.0,1.0
SWE,2008-04-30,0.02713987473903967,-0.009754313180260876,0.2284617669233054,0.04938271604938271,0.0,0.0,,0.0,-2.8070093226175756,0.0,0.019308943089430874,-3.0443251462957677,0.0,,0.24323206771580766,0.037275675590270785,0.15073546927772669,0.11169554692432647,,-0.6253695198844977,0.11169554692432647,-0.6253695198844977,0.11169554692432647,-0.6253695198844977,1.0,0.0
SWE,2008-05-31,0.06326304106548286,-1.231874700925156,0.22774374274066822,0.030752916224814575,2.0,0.0,0.10670426065162908,1.0,-3.004409459327902,0.04938271604938271,0.02713987473903967,-2.8070093226175756,0.0,,0.2284617669233054,-0.009754313180260876,0.04114048376688523,0.3307923236563986,,-0.6328799862306493,0.3307923236563986,-0.6328799862306493,0.3307923236563986,-0.6328799862306493,1.0,1.0
SWE,2008-06-30,0.07007125890736332,-0.6328034714514541,0.22774374274066822,0.03172866520787743,2.0,0.0,0.21106830122591946,1.0,-3.1432047102166236,0.030752916224814575,0.06326304106548286,-3.004409459327902,2.0,0.10670426065162908,0.22774374274066822,-1.231874700925156,-0.15655508064671797,0.5691185058175267,-0.4725863122978541,-0.5930410896687247,0.5691185058175267,-0.5930410896687247,0.5691185058175267,-0.5930410896687247,1.0,1.0
SWE,2008-07-31,-0.028835063437139596,-0.5158695603166036,0.21599205149250505,0.029279279279279313,0.0,0.0,,0.0,-3.0428135799726332,0.03172866520787743,0.07007125890736332,-3.1432047102166236,2.0,0.21106830122591946,0.22774374274066822,-0.6328034714514541,-0.14905031325877155,0.5273911495231497,-0.7406069972222461,-0.7529946011265458,0.5273911495231497,-0.7529946011265458,0.5273911495231497,-0.7529946011265458,1.0,1.0
SWE,2008-08-31,-0.02474690663667045,-0.5674798713068547,0.21599205149250505,-0.004484304932735439,0.0,0.0,,0.0,-3.2888423299420406,0.029279279279279313,-0.028835063437139596,-3.0428135799726332,0.0,,0.21599205149250505,-0.5158695603166036,-0.3980408527823477,-0.22840587942123466,,-0.8370033556968552,-0.22840587942123466,-0.8370033556968552,-0.22840587942123466,-0.8370033556968552,0.0,1.0
SWE,2008-09-30,0.08150851581508523,-0.3410446595732374,0.21599205149250505,0.06571087216248506,0.0,0.0,,0.0,-2.8514685030042353,-0.004484304932735439,-0.02474690663667045,-3.2888423299420406,0.0,,0.21599205149250505,-0.5674798713068547,-0.27579828482116076,-0.4423589796451035,,-0.8067174069772834,-0.4423589796451035,-0.8067174069772834,-0.4423589796451035,-0.8067174069772834,0.0,0.0
SWE,2008-10-31,-0.008443908323281124,-0.28673061390260224,0.21136286777138993,0.09554973821989532,0.0,0.0,,0.0,-2.628875276566658,0.06571087216248506,0.08150851581508523,-2.8514685030042353,0.0,,0.21599205149250505,-0.3410446595732374,0.2572478592645959,0.9618018072373063,,-0.04828979631705899,0.9618018072373063,-0.04828979631705899,0.9618018072373063,-0.04828979631705899,1.0,0.0
