month_end_date,ESI,CCI,TURN,NIPO,RIPO,ED_RATIO,DIV_PREMIUM
2007-06-30,-0.017552416319720255,0.10391004644599858,0.7113129451447793,-0.15649104992583374,0.1217980241310954,-0.9613674952394752,0.2880158273352883
2007-07-31,0.3911241243883846,0.7124730397126642,0.6880356044066672,-0.15649104992583374,0.6912673276795375,-1.0187399138453095,0.34095243577773343
2007-08-31,0.4920504785078596,0.9393341255362269,0.8412104395791878,-0.5308176413484281,,-1.0243112998466246,0.5654323559722995
2007-09-30,-0.3602794910666138,-0.871911315847211,0.5036358076055024,-0.5308176413484281,,-1.0243112998466246,0.7392621042405065
2007-10-31,0.614850770162085,0.6596903777296788,1.8184500763264348,0.21783554149676063,-0.2901650809684816,-0.8850721148059035,0.7292945469418192
2007-11-30,0.0529112471823475,0.4597768386359961,0.9156340410503641,0.21783554149676063,-0.27306112631764606,-0.9074949768120629,0.7474839907083803
2007-12-31,0.8071937645805157,1.048026043020987,-0.05889120862575134,-0.5308176413484281,,-0.9074949768120629,0.8096808537130433
2008-01-31,0.8610772462251616,1.1951716287986542,0.9407390301034897,-0.5308176413484281,,-0.9074949768120629,0.710668211918059
2008-02-29,-0.4372026789542531,-0.5757656901850849,0.7882783746705805,-0.5308176413484281,,-0.7849463376607067,0.7055364845301587
2008-03-31,-0.017552416319720255,0.6790859053401898,0.19694664138539467,-0.5308176413484281,,-0.627408786337999,0.5552823451221139
2008-04-30,1.2258557692640777,0.9658777216883854,0.7956516221474003,-0.5308176413484281,,-0.8141406282387403,0.4925648223384427
2008-05-31,0.7567757459115495,2.2888146270981204,0.2976467136679944,0.21783554149676063,-0.08052015376714787,-0.8232181670131151,-1.1372115239150493
2008-06-30,0.781344144932013,2.538151647050867,-0.05250864776240466,0.21783554149676063,0.11231604837867468,-0.8232181670131151,-0.3383114079298796
2008-07-31,0.7196710180382418,-1.0840896267466253,0.20076005033717367,-0.5308176413484281,,-0.971787582290851,-0.1823724968753429
2008-08-31,-0.1304628008850645,-0.9343692656474026,-0.41992607052207553,-0.5308176413484281,,-0.971787582290851,-0.25119817470394623
2008-09-30,1.6369826693361387,2.957017732131608,0.6834891362013119,-0.5308176413484281,,-0.971787582290851,0.05076778195873211
2008-10-31,2.38829594799867,-0.3373053775400334,1.2450516619803687,-0.5308176413484281,,-1.0303115091143014,0.12319906433564527
2008-11-30,1.2275637475409802,-1.0167122519574952,0.20938316447296787,-0.5308176413484281,,-1.0006160892959661,0.5975577538138148
2008-12-31,-0.5590366261707311,-1.6310892840754276,-0.19908777760189397,-0.5308176413484281,,-1.0006160892959661,0.5943453386635096
2009-01-31,-0.017552416319720255,0.054326790764098236,0.08671179799157443,-0.5308176413484281,,-1.0006160892959661,0.5717093704868328
2009-02-28,1.5651285741876586,0.1374629092552021,0.5188672114234586,-0.5308176413484281,,-0.9916364575790314,0.5186561171668155
2009-03-31,-0.4071011833222381,1.705566210421781,0.388366319413771,-0.5308176413484281,,-0.9456475120189087,0.3673354230274845
2009-04-30,-2.2743143920752042,-2.4182791884409083,0.8175009566743014,-0.5308176413484281,,-0.6576984825089415,-0.18492200155877409
2009-05-31,-0.5847893170021962,-0.6649854125961452,0.9313874158567745,-0.5308176413484281,,-0.8958922778899708,-0.7000459025877493
2009-06-30,-2.072391633357772,-1.4807494019019536,0.8095864848106046,-0.5308176413484281,,-0.8958922778899708,-0.5647387621462787
2009-07-31,-0.8568529415887832,-1.4253256825485263,-0.11411417288647242,-0.15649104992583374,-0.1391009559501508,-0.8224310815339796,-0.4164932662983089
2009-08-31,-0.2942448971776511,-0.6070835157483409,0.1698521667023301,-0.5308176413484281,,-0.8138106572781881,-0.25201570519926975
2009-09-30,-1.0777215008701158,-1.0140670407074968,0.4340590564641232,-0.5308176413484281,,-0.8138106572781881,0.0882538224067961
2009-10-31,-0.46020315870568,-0.5829577253950791,0.2615080399430039,-0.5308176413484281,,-0.7130626995628653,0.08154715449410119
2009-11-30,-0.9454643516271523,0.6070155063062732,-0.03790315249912542,-0.5308176413484281,,-0.69592975027673,0.07861560637319531
2009-12-31,-0.265866181192224,0.581720120561472,0.3240864245893906,-0.5308176413484281,,-0.69592975027673,-0.06487780290891836
2010-01-31,-0.8808329565964694,-1.2083302266182987,0.013096861820249257,-0.5308176413484281,,-0.69592975027673,-0.23335252786338911
2010-02-28,-0.20794194946203934,-0.20081431027133517,-0.12474116868881077,-0.5308176413484281,,-0.7025644388408662,-0.007381567028028198
2010-03-31,0.07800362071280724,-0.6395794782649659,0.16374625837517204,-0.5308176413484281,,-0.7021372781980143,-0.1120337221039484
2010-04-30,-1.1142790555097846,-0.12970085556687933,-0.1037595881497781,-0.5308176413484281,,-0.7278334048527098,-0.2793356757766098
2010-05-31,-0.5542277077883891,-0.5622187825481157,-0.53710838539531,-0.15649104992583374,-0.9380578892867708,-0.7061193863455607,-0.5015370443218009
2010-06-30,0.2536757606074419,0.34288614086855673,-0.7423741400737259,0.21783554149676063,-0.22747048362885824,-0.7061193863455607,-0.22043666549944546
2010-07-31,-0.040134493232787095,-0.5597952152374172,-1.1994400367011788,0.21783554149676063,-1.176414606216521,-0.8124900191476732,-0.09014003308525734
2010-08-31,-0.9105797918222669,-1.1866112882409643,-0.9146166857905929,-0.5308176413484281,,-0.8071290630935953,0.11350326246535589
2010-09-30,1.0022997070945312,0.6938932436234923,-0.42667607422070064,-0.5308176413484281,,-0.8071290630935953,-0.13923943292812227
2010-10-31,-0.6580712382355856,-0.15886079639962836,-0.5426987028925468,-0.5308176413484281,,-0.6107898281678704,-0.3892141229332359
2010-11-30,0.8035024453565351,-0.06073444000545976,-0.6202174787083803,-0.15649104992583374,-0.22428114703899935,-0.61418832750928,-0.33369160675422505
2010-12-31,-0.6836639443110419,0.07020812649433021,-0.2422250832134313,-0.15649104992583374,0.3381667958556981,-0.61418832750928,-0.5057790030144649
2011-01-31,-0.017552416319720255,0.4363569170299915,-0.016183702368524996,0.21783554149676063,-0.7185650911114524,-0.61418832750928,-0.43881299949334296
2011-02-28,0.3656555227019629,1.0651578335131853,-0.614295231425287,-0.15649104992583374,0.49226718494051336,-0.5098401368298229,-0.5476572498552849
2011-03-31,0.7011856025571024,0.42150896248538555,-0.5139111979605194,-0.5308176413484281,,-0.46528725478674,-0.7178210315703811
2011-04-30,-0.584136929327639,0.04123147875864891,-1.1637894574047387,0.5921621329193549,-0.2640184648696415,-0.4681030365177681,-0.5817157073847864
2011-05-31,0.6096001902005194,-0.20048898115080424,-0.8046462015756948,0.5921621329193549,-0.1697116247651599,-0.5018384247278258,-1.0006256045663733
2011-06-30,1.12363730463436,1.183200327936293,-1.3196202909604964,0.21783554149676063,0.8092174914789746,-0.5018384247278258,-0.8486767727240823
2011-07-31,0.9402079428461775,1.8836759210700231,-1.5043796750115295,-0.5308176413484281,,-0.6466593354131663,-0.8422268877582598
2011-08-31,0.549426444148634,1.5761458587190844,0.2866127484551148,-0.5308176413484281,,-0.6324118765469731,-1.1342474427765363
2011-09-30,0.7253479432440415,-0.3768545449486951,-0.8280924206391317,-0.5308176413484281,,-0.6324118765469731,-1.8109705472034785
2011-10-31,0.22352326647033044,-0.44945832061607904,-0.8974232166424333,-0.5308176413484281,,-0.7481998218116906,-2.26510608830684
2011-11-30,0.6139823300659397,-0.36962573670665366,-1.0431365920198326,-0.5308176413484281,,-0.7546747986379352,-1.939051943740417
2011-12-31,0.12049043323111067,-0.5148726728644153,-1.5658071213067333,-0.5308176413484281,,-0.7546747986379352,-2.3268653016764196
2012-01-31,-0.1548425785774733,0.12233771045565338,-0.8665338354211012,-0.5308176413484281,,-0.7546747986379352,-2.0695400589775983
2012-02-29,-2.1304768155984797,-0.8370052045365938,-0.7239422686370036,-0.5308176413484281,,-0.6428137225998445,-2.0486801295841315
2012-03-31,0.1342808445329711,-0.5357093953765235,-0.9490896212438813,-0.5308176413484281,,-0.6925655597088141,-1.9142108798815125
2012-04-30,-0.14344749511007984,0.008231735937181699,-1.0329224425789678,-0.5308176413484281,,-0.7305604794266792,-1.9287269240120903
2012-05-31,0.7344470244465887,0.00826774415465247,-1.2736092336479503,-0.5308176413484281,,-0.7305604794266792,-2.0476676689987983
2012-06-30,0.191619054152318,-0.13673798868336823,-1.5724102794147214,-0.15649104992583374,-0.06981121265661855,-0.7305604794266792,-2.0070692389565448
2012-07-31,0.11386207093535108,-0.31558525193156706,-1.7764678851496585,-0.15649104992583374,-0.388544031806866,-0.8825584571650181,-2.0510657321764905
2012-08-31,0.19448140059035532,0.5932829036840344,-1.7486099878710462,-0.5308176413484281,,-0.898817518118527,-2.1116268522839414
2012-09-30,1.2929832875887817,0.19255563198428824,-1.5898999331687627,-0.5308176413484281,,-0.898817518118527,-1.8203517178825295
2012-10-31,1.027943047683264,0.7607374474796577,-1.1246126346156584,-0.5308176413484281,,-0.8622227553646316,-1.8235638991728382
2012-11-30,0.01152265961339196,1.295187622455914,-1.4326115278912281,-0.5308176413484281,,-0.8687162867191011,-1.5900963302856044
2012-12-31,-0.668978020859265,-1.8758420324489407,-1.441390821699713,-0.5308176413484281,,-0.8687162867191011,-1.487433867301719
2013-01-31,-1.1534478640522847,-0.4301128978876274,-0.24643886342179397,-0.15649104992583374,0.9151556445413115,-0.8687162867191011,-1.689568618571392
2013-02-28,-0.5988098629908457,-0.3540848715097318,0.0713945443064625,-0.5308176413484281,,-0.6989296916664176,-1.5900855875596454
2013-03-31,0.46717729880893644,-0.06425323280007561,-0.5189490398546235,-0.5308176413484281,,-0.6967874877185665,-1.6671794862375067
2013-04-30,-0.257606591979303,0.448510374482722,-0.5338202482269189,-0.5308176413484281,,-0.8707473586384183,-1.8497271252750778
2013-05-31,-0.48867745129403606,-0.17411818538082324,-0.7811525457299835,-0.5308176413484281,,-0.8739783685307433,-1.3592192618022712
2013-06-30,-0.4294790544885834,-1.057197825304148,-1.005626415516735,-0.5308176413484281,,-0.8739783685307433,-1.7274575161543178
2013-07-31,-0.24714830469119542,0.18610474954995046,-0.840113676303043,-0.5308176413484281,,-0.8787164817571248,-1.615047917972529
2013-08-31,0.24016524752953072,0.5889722672552045,-0.47009639062963987,-0.5308176413484281,,-0.8824955582539055,-1.4947678783883624
2013-09-30,-0.017552416319720255,-1.1197101650043482,0.6929339834742999,-0.5308176413484281,,-0.8824955582539055,-1.4961801883713932
2013-10-31,-0.9840697534898,-0.9213072242517182,0.01847773212770557,-0.5308176413484281,,-0.7845423176128165,-1.3955181154750178
2013-11-30,0.25803880093280573,0.17923516833118058,-0.10393836018107666,-0.15649104992583374,-0.1940098091261572,-0.7834643835554035,-1.346184714801455
2013-12-31,-0.5088502847699035,0.25043697178869373,-0.6681063138553062,-0.5308176413484281,,-0.7834643835554035,-1.1740480387915415
2014-01-31,0.4579955950156356,0.3945079499172248,0.36646664342404983,-0.15649104992583374,1.8410459301716768,-0.7834643835554035,-1.210358435156961
2014-02-28,-0.36314675025403986,0.2558342880495233,-0.4873416550771512,-0.15649104992583374,-0.05675662334044576,-0.629949704126166,-1.2836042222262418
2014-03-31,-0.14037688343226606,-0.27480241858269877,-0.3811848249878666,-0.5308176413484281,,-0.7102325845449101,-1.4337871897649959
2014-04-30,0.2054900461041443,-0.44621430661834066,-1.235989621339144,-0.15649104992583374,-1.0578318315895556,-0.7708067243265848,-1.5167993027992277
2014-05-31,-0.33565465621761775,-0.028064547270188322,-1.0645872550382927,-0.5308176413484281,,-0.7707387412151174,-1.3558122780594286
2014-06-30,0.13012509545782544,-0.028064547270188322,-1.3703510971440802,0.21783554149676063,-0.2740336139428183,-0.7707387412151174,-1.2557988161188474
2014-07-31,-0.2854142860864421,0.7913205153694831,-1.3929938095791772,-0.5308176413484281,,-0.8659188007251354,-1.1036403980586469
2014-08-31,0.6575552554458632,-1.100124455148875,0.37213884979101897,-0.5308176413484281,,-0.8685892479782497,-1.227072777603713
2014-09-30,-0.09234157203676378,1.334983533765303,0.5145981843449664,-0.15649104992583374,-0.3727840117636312,-0.8685892479782497,-1.153997330015744
2014-10-31,0.15817351618925612,0.4442552412527822,-0.02466018828295509,0.21783554149676063,-0.2348077535299461,-0.6349445363024576,-0.8617758485969466
2014-11-30,-0.14244832781809133,-0.6002981372114875,-1.3983824617877385,0.21783554149676063,0.12592432945828994,-0.6677114430264073,-0.6823592436054705
2014-12-31,-0.0674118534644151,0.07954451175892883,-1.0019381805631884,-0.15649104992583374,-0.04363508741239583,-0.6677114430264073,-0.6722486933196181
2015-01-31,0.0074020096050244465,0.18842579611646623,-0.17506372563273426,-0.5308176413484281,,-0.6677114430264073,-0.7103544012667082
2015-02-28,-0.24015668137143192,-0.31446102630239037,-0.2309125008675957,0.5921621329193549,-0.10051607929257601,-0.49607508086683205,-0.7279475414505503
2015-03-31,0.6423814644361934,0.48008341763307616,-0.17424095824227012,0.5921621329193549,0.002380687248215165,-0.4959124325619002,-0.6786229567488913
2015-04-30,-1.1101808725523488,-0.3161506810459395,-0.4027861756630319,0.21783554149676063,0.42731959889337584,-0.6597502955249229,-0.7633544817514377
2015-05-31,0.17820280823283147,0.04409890052536807,-0.47382279021814505,0.21783554149676063,-0.06336479847460474,-0.6609215189843374,-0.917613465207789
2015-06-30,-0.2117974752055185,0.044241375249539416,-0.2907439509353836,1.3408153157645437,-0.2218469388935931,-0.6609215189843374,-1.0042946488999551
2015-07-31,-0.4236655737079766,-0.7023242811545057,-0.42838393447623935,-0.5308176413484281,,-0.6721486096329425,-1.064197609990235
2015-08-31,-0.017552416319720255,0.9932926172465448,-0.06786344495238193,-0.5308176413484281,,-0.6738908253269928,-1.0769672635412393
2015-09-30,0.10246195812294909,0.22906749715678912,-0.3264270085890833,-0.5308176413484281,,-0.6738908253269928,-1.4408023729879906
2015-10-31,0.2984004841194074,0.9138837489294717,-0.313874148477633,0.9664887243419493,0.25006846121104204,-0.7044140636371403,-1.6384226026575195
2015-11-30,-0.5177977625065803,-1.1953298781464543,0.43088506406965715,1.3408153157645437,-0.33193241181725874,-0.712567815961878,-1.5429851354839408
2015-12-31,-0.6447050228399622,0.2660956917357816,0.20702452293961301,1.3408153157645437,0.3124257344224538,-0.712567815961878,-1.539511993629923
2016-01-31,0.7977680939416566,-0.17455634629515998,0.46830269144964937,-0.15649104992583374,-0.4624530913199666,-0.712567815961878,-1.39398559412715
2016-02-29,-0.20794194946203934,-0.6402475815436682,0.32651864122750196,0.9664887243419493,-0.2739581598287742,-0.31006155064507185,-1.2222270812010634
2016-03-31,0.6920602726832732,0.4461369933982941,0.00808233508736877,1.3408153157645437,0.12641119106686058,-0.30860445971510725,-1.517313345252907
2016-04-30,-0.16351772506216206,0.008448862257473159,-0.006204290324366529,0.5921621329193549,8.378466608794085,-0.39048973635720907,-0.23594338115828525
2016-05-31,-0.0661136810411717,-0.7089217345193213,-0.10108996397598065,1.3408153157645437,-0.011922315071060823,-0.5736036882524067,-0.4474861920350363
2016-06-30,0.17820280823283147,0.6656902337553543,-0.2501586462775661,2.838121681454921,-0.25327849341464853,-0.5736036882524067,-0.0805505128222106
2016-07-31,0.13012509545782544,0.2663913301669397,-0.5724244812167185,0.9664887243419493,-0.5824381205501108,-0.6979303766210543,-0.2931115715119382
2016-08-31,-0.16436883473413466,-1.3752785750893826,-0.09217280553837671,-0.15649104992583374,-0.1737458275969168,-0.7220129383071434,-1.1532861850060383
2016-09-30,-0.4740422058267465,-0.4832254907034177,0.35638653876432497,-0.15649104992583374,0.3690238282024179,-0.7220129383071434,-1.1088460937218323
2016-10-31,-0.5582782449244362,0.14783818931118622,0.3124260649280791,0.21783554149676063,-0.09290779375446276,-0.6019186238612579,-2.034664961541132
2016-11-30,-0.8803140022590659,0.21986644721114343,0.18985332279230724,1.715141907187138,0.8063092009132266,-0.6260618924149266,-2.0954360458208527
2016-12-31,0.11941412452201478,-0.2393507958638949,-0.6428632293306668,3.5867748643001094,-0.25802185195588073,-0.6260618924149266,-2.304908382993447
2017-01-31,0.12016325783563798,-0.1334038083140273,-0.689597161126583,-0.15649104992583374,0.7973604231078886,-0.6260618924149266,-2.0587291216857393
2017-02-28,0.12092063092907303,-0.13310168806246808,-0.38578821571160865,0.5921621329193549,-0.5005680290157326,-0.10144384697510353,-1.8304501751388507
2017-03-31,-0.314044449702814,-0.09795567275919839,-0.37545966078191545,2.0894684986097323,-0.3489879896443,-0.1218414825997593,-1.7057637936806551
2017-04-30,-0.2211563173283846,-1.0802530944838449,-0.6020491406929133,2.838121681454921,-0.437365419212918,-0.4187911425427219,-0.30806223167080365
2017-05-31,-0.06271657014585896,0.8050641675637709,-0.6812314973400821,4.335428047145299,-0.1265578365803603,-0.4524717818164,-0.18822199258677288
2017-06-30,0.050376583027590904,0.21655439194135423,-0.6046418380684009,3.212448272877515,0.10595018484920263,-0.4524717818164,0.10850131600408484
2017-07-31,0.2802885344127027,0.1475008878028864,-0.9040679497137274,1.3408153157645437,-0.4165483220062264,-0.4195585500129507,0.18253703218538733
2017-08-31,-0.22207510749539042,0.007082237524664925,0.11748818618160221,-0.5308176413484281,,-0.44594203807959687,0.2927821652368501
2017-09-30,-0.10812441544947601,-0.683894938758037,0.7194432489319507,0.5921621329193549,1.2677773869488878,-0.44594203807959687,0.20561808759549913
2017-10-31,-0.24196432147187633,-0.43764087259629947,-0.40675891582597073,2.0894684986097323,0.8442709611407134,-0.3376000413109823,0.2858400724445503
2017-11-30,0.3236266589929045,0.14339121001558922,-0.7528655300596638,0.9664887243419493,-0.4204484189896361,-0.3320383183376923,0.15859636579958378
2017-12-31,-0.15328835032549815,0.006258742098356863,-0.9632505561328473,3.212448272877515,-0.23564982794476766,-0.3320383183376923,0.10790705664685327
2018-01-31,0.233780771828,0.42364166414456594,-0.6380597905174126,0.5921621329193549,-0.22311092026337528,-0.26112010546885617,-0.03559926961215758
2018-02-28,0.02822761233132165,0.5723116782419899,0.07504294223229611,0.9664887243419493,-0.7669173559253238,0.17166838659559489,0.12703565106273143
