month_end_date,return_horizon_months,HML,RMRF,SMB,UMD,country_code,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,SENT_DIV_PREMIUM_lag
2014-05-31,6,-5.025852656359209,3.45375238801533,-13.819277195791567,9.972961083002563,SWE,-0.6128744068662705,-0.31394553770997197,-0.5766708806478005,-0.45590303585710934,-0.29883764391853196,-0.573167830513615
2014-05-31,12,2.920571509724379,24.911335970127958,-20.92421197828005,12.011758751643908,SWE,-0.6128744068662705,-0.31394553770997197,-0.5766708806478005,-0.45590303585710934,-0.29883764391853196,-0.573167830513615
2014-06-30,1,-3.9418676723089185,-1.2797830894279327,-0.9237533914937868,0.8146270447171311,SWE,-0.547270168681346,-0.3548593788103096,-0.5330631063819309,-0.6128744068662705,-0.31394553770997197,-0.5766708806478005
2014-06-30,3,-5.02771701888669,-1.3843220340813533,-2.5486840414083,0.7752885977643897,SWE,-0.547270168681346,-0.3548593788103096,-0.5330631063819309,-0.6128744068662705,-0.31394553770997197,-0.5766708806478005
2014-06-30,6,-2.62131660760877,3.479127224681422,-13.7403405975693,7.2012153547727165,SWE,-0.547270168681346,-0.3548593788103096,-0.5330631063819309,-0.6128744068662705,-0.31394553770997197,-0.5766708806478005
2014-06-30,12,1.4791593277958759,15.843828783088165,-10.039257809732272,2.760395648538383,SWE,-0.547270168681346,-0.3548593788103096,-0.5330631063819309,-0.6128744068662705,-0.31394553770997197,-0.5766708806478005
2014-07-31,1,0.8664517808541383,-0.762590190155199,2.193600746731228,0.9006051032310669,SWE,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302,-0.547270168681346,-0.3548593788103096,-0.5330631063819309
2014-07-31,3,-2.7984210532255305,-0.22569369300459163,-5.32262680619322,6.695421636089893,SWE,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302,-0.547270168681346,-0.3548593788103096,-0.5330631063819309
2014-07-31,6,1.122938874812962,6.197502278328781,-15.519647460802211,7.043884102508358,SWE,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302,-0.547270168681346,-0.3548593788103096,-0.5330631063819309
2014-07-31,12,13.117958460240375,7.43441285694606,-2.950367454050773,-10.476753723673093,SWE,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302,-0.547270168681346,-0.3548593788103096,-0.5330631063819309
2014-08-31,1,-1.9797071291898116,0.6617424126698523,-3.751391155671868,-0.9312388930345472,SWE,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302
2014-08-31,3,-1.6753650102962259,1.989990753648585,-10.573731797297226,4.234390095613283,SWE,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302
2014-08-31,6,0.7618262568510392,14.320820652415577,-18.21159930938433,9.366674405650377,SWE,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302
2014-08-31,12,11.395086252406038,14.229160797991813,-4.609464353743675,-13.435460328081927,SWE,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523,-0.5745868712241039,-0.3839049532791733,-0.4826967172840302
2014-09-30,1,-1.6870834326834228,-0.11992652798580306,-3.743949658094148,6.737071054737376,SWE,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523
2014-09-30,3,2.533792318919459,4.93172014742278,-11.484356517993533,6.37649055281484,SWE,-0.011253525540355663,-0.20068522541744893,-0.35693703522615594,-0.7931847107449836,-0.3150480882866498,-0.4606804643418523
