sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,spread_code,spread_return
risk,continuous,high_minus_low,high_total_volatility,2016-11-30,P10_P01,-0.668040570882006
risk,continuous,high_minus_low,high_total_volatility,2016-12-31,P10_P01,-4.3104053142016285
risk,continuous,high_minus_low,high_total_volatility,2017-01-31,P10_P01,1.6861258953459741
risk,continuous,high_minus_low,high_total_volatility,2017-02-28,P10_P01,-8.010245399664555
risk,continuous,high_minus_low,high_total_volatility,2017-03-31,P10_P01,-6.629798015680123
risk,continuous,high_minus_low,high_total_volatility,2017-04-30,P10_P01,-13.169675764779317
risk,continuous,high_minus_low,high_total_volatility,2017-05-31,P10_P01,-8.399189608479702
risk,continuous,high_minus_low,high_total_volatility,2017-06-30,P10_P01,8.142044174717673
risk,continuous,high_minus_low,high_total_volatility,2017-07-31,P10_P01,-0.767171798058936
risk,continuous,high_minus_low,high_total_volatility,2017-08-31,P10_P01,0.12150965584887086
risk,continuous,high_minus_low,high_total_volatility,2017-09-30,P10_P01,7.509815138302015
risk,continuous,high_minus_low,high_total_volatility,2017-10-31,P10_P01,5.906875572857023
risk,continuous,high_minus_low,high_total_volatility,2017-11-30,P10_P01,1.2002876674560663
risk,continuous,high_minus_low,high_total_volatility,2017-12-31,P10_P01,-3.355652623047243
risk,continuous,high_minus_low,high_total_volatility,2018-01-31,P10_P01,4.169221364046751
risk,continuous,high_minus_low,high_total_volatility,2018-02-28,P10_P01,4.861057662020964
risk,continuous,high_minus_low,high_total_volatility,2018-03-31,P10_P01,-8.865827785636352
risk,continuous,high_minus_low,high_total_volatility,2018-04-30,P10_P01,0.7345942990633637
risk,continuous,high_minus_low,high_total_volatility,2018-05-31,P10_P01,-3.069789769104726
risk,continuous,high_minus_low,high_total_volatility,2018-06-30,P10_P01,1.066893136357467
risk,continuous,high_minus_low,high_total_volatility,2018-07-31,P10_P01,-3.682937366144452
risk,continuous,high_minus_low,high_total_volatility,2018-08-31,P10_P01,-2.6640682126076913
risk,continuous,high_minus_low,high_total_volatility,2018-09-30,P10_P01,1.6893843509155755
risk,continuous,high_minus_low,high_total_volatility,2018-10-31,P10_P01,-8.275330403317655
risk,continuous,high_minus_low,high_total_volatility,2018-11-30,P10_P01,-7.407218410961104
risk,continuous,high_minus_low,high_total_volatility,2018-12-31,P10_P01,-7.424313812170849
risk,continuous,high_minus_low,high_total_volatility,2019-01-31,P10_P01,10.68424077283682
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P10_P01,-0.9662799620406798
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P10_P01,0.9342496710640821
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P10_P01,5.206122004909993
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P10_P01,-2.1882312295406368
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P10_P01,3.588891877576792
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P10_P01,6.177915218835421
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P10_P01,-6.800458703768497
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P10_P01,5.954884207746067
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P10_P01,-1.9125684721602085
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P10_P01,-2.999510739058288
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P10_P01,5.89086984364042
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P10_P01,13.302322625136604
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P10_P01,-14.513651410600149
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P10_P01,-17.200073281863318
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P10_P01,21.304547700719045
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P10_P01,0.42867838923590124
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P10_P01,7.623558934177456
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P10_P01,7.368779045670367
risk,continuous,high_minus_low,high_total_volatility,2020-08-31,P10_P01,2.6796256512787946
risk,continuous,high_minus_low,high_total_volatility,2020-09-30,P10_P01,2.372037119715608
risk,continuous,high_minus_low,high_total_volatility,2020-10-31,P10_P01,-13.514838669336992
risk,continuous,high_minus_low,high_total_volatility,2020-11-30,P10_P01,4.626139509566894
risk,continuous,high_minus_low,high_total_volatility,2020-12-31,P10_P01,6.114969605072804
risk,continuous,high_minus_low,high_total_volatility,2021-01-31,P10_P01,5.3265092579059905
risk,continuous,high_minus_low,high_total_volatility,2021-02-28,P10_P01,2.622290849220157
risk,continuous,high_minus_low,high_total_volatility,2021-03-31,P10_P01,6.255080632407366
risk,continuous,high_minus_low,high_total_volatility,2021-04-30,P10_P01,10.370130163128158
risk,continuous,high_minus_low,high_total_volatility,2021-05-31,P10_P01,-3.9806632985468937
risk,continuous,high_minus_low,high_total_volatility,2021-06-30,P10_P01,-1.559395210280354
risk,continuous,high_minus_low,high_total_volatility,2021-07-31,P10_P01,9.232094783846883
risk,continuous,high_minus_low,high_total_volatility,2021-08-31,P10_P01,-3.17791836768265
risk,continuous,high_minus_low,high_total_volatility,2021-09-30,P10_P01,-5.010530471979862
risk,continuous,high_minus_low,high_total_volatility,2021-10-31,P10_P01,2.8060895375778863
risk,continuous,high_minus_low,high_total_volatility,2021-11-30,P10_P01,1.356481699740722
risk,continuous,high_minus_low,high_total_volatility,2021-12-31,P10_P01,-1.681961224796199
risk,continuous,high_minus_low,high_total_volatility,2022-01-31,P10_P01,-12.451317139970882
risk,continuous,high_minus_low,high_total_volatility,2022-02-28,P10_P01,-13.899771061254583
risk,continuous,high_minus_low,high_total_volatility,2022-03-31,P10_P01,-0.45886934341416374
risk,continuous,high_minus_low,high_total_volatility,2022-04-30,P10_P01,-12.04216905190503
risk,continuous,high_minus_low,high_total_volatility,2022-05-31,P10_P01,-6.140153388152901
risk,continuous,high_minus_low,high_total_volatility,2022-06-30,P10_P01,-11.34685958982917
risk,continuous,high_minus_low,high_total_volatility,2022-07-31,P10_P01,7.910015807036563
risk,continuous,high_minus_low,high_total_volatility,2022-08-31,P10_P01,-6.490193432733377
risk,continuous,high_minus_low,high_total_volatility,2022-09-30,P10_P01,-16.27941303943613
risk,continuous,high_minus_low,high_total_volatility,2022-10-31,P10_P01,-1.336814189072391
risk,continuous,high_minus_low,high_total_volatility,2022-11-30,P10_P01,0.19525565108928336
risk,continuous,high_minus_low,high_total_volatility,2022-12-31,P10_P01,1.762540028370005
risk,continuous,high_minus_low,high_total_volatility,2023-01-31,P10_P01,1.1699089650731296
risk,continuous,high_minus_low,high_total_volatility,2023-02-28,P10_P01,-9.39813144316607
risk,continuous,high_minus_low,high_total_volatility,2023-03-31,P10_P01,21.197835308859553
risk,continuous,high_minus_low,high_total_volatility,2023-04-30,P10_P01,-5.8237781810495495
risk,continuous,high_minus_low,high_total_volatility,2023-05-31,P10_P01,-4.563668835027559
risk,continuous,high_minus_low,high_total_volatility,2023-06-30,P10_P01,-2.380124492377119
risk,continuous,high_minus_low,high_total_volatility,2023-07-31,P10_P01,5.486758185629928
risk,continuous,high_minus_low,high_total_volatility,2023-08-31,P10_P01,-3.169433145588348
risk,continuous,high_minus_low,high_total_volatility,2023-09-30,P10_P01,3.3434073607165855
risk,continuous,high_minus_low,high_total_volatility,2023-10-31,P10_P01,-11.201072877109837
risk,continuous,high_minus_low,high_total_volatility,2023-11-30,P10_P01,-1.220855758669173
risk,continuous,high_minus_low,high_total_volatility,2023-12-31,P10_P01,-3.0177325455705675
risk,continuous,high_minus_low,high_total_volatility,2024-01-31,P10_P01,-6.016578650181889
risk,continuous,high_minus_low,high_total_volatility,2024-02-29,P10_P01,-14.370027340853746
risk,continuous,high_minus_low,high_total_volatility,2024-03-31,P10_P01,-7.065854536334784
risk,continuous,high_minus_low,high_total_volatility,2024-04-30,P10_P01,-5.772925540531071
risk,continuous,high_minus_low,high_total_volatility,2024-05-31,P10_P01,0.8568268613876024
risk,continuous,high_minus_low,high_total_volatility,2024-06-30,P10_P01,1.4561687295195882
risk,continuous,high_minus_low,high_total_volatility,2024-07-31,P10_P01,5.164429811661149
risk,continuous,high_minus_low,high_total_volatility,2024-08-31,P10_P01,-10.502732077084366
risk,continuous,high_minus_low,high_total_volatility,2024-09-30,P10_P01,-5.149615422421312
risk,continuous,high_minus_low,high_total_volatility,2024-10-31,P10_P01,-1.786251895101056
risk,continuous,high_minus_low,high_total_volatility,2024-11-30,P10_P01,-5.420141769265763
risk,continuous,high_minus_low,high_total_volatility,2024-12-31,P10_P01,-2.84530435643011
risk,continuous,high_minus_low,high_total_volatility,2025-01-31,P10_P01,0.770811464375023
risk,continuous,high_minus_low,high_total_volatility,2025-02-28,P10_P01,0.260856119346653
risk,continuous,high_minus_low,high_total_volatility,2025-03-31,P10_P01,-5.178791432074476
risk,continuous,high_minus_low,high_total_volatility,2025-04-30,P10_P01,5.343866740716036
risk,continuous,high_minus_low,high_total_volatility,2025-05-31,P10_P01,4.943967249042013
risk,continuous,high_minus_low,high_total_volatility,2025-06-30,P10_P01,9.057879409970107
risk,continuous,high_minus_low,high_total_volatility,2025-07-31,P10_P01,-3.120020884439591
risk,continuous,high_minus_low,high_total_volatility,2025-08-31,P10_P01,-1.369537812945288
risk,continuous,high_minus_low,high_total_volatility,2025-09-30,P10_P01,-6.259456461905364
risk,continuous,high_minus_low,high_total_volatility,2025-10-31,P10_P01,-11.199264107787375
risk,continuous,high_minus_low,high_total_volatility,2025-11-30,P10_P01,-11.653589512805427
risk,continuous,high_minus_low,high_total_volatility,2025-12-31,P10_P01,-11.370815391407108
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2000-09-30,P10_P01,-10.156432798386579
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2000-10-31,P10_P01,-23.738799974805733
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2000-11-30,P10_P01,-21.10814743093778
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2000-12-31,P10_P01,-16.545722749115907
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-01-31,P10_P01,14.302678193541663
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-02-28,P10_P01,-21.208775363304273
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-03-31,P10_P01,-8.923672789291725
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-04-30,P10_P01,-10.743148384944627
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-05-31,P10_P01,11.818073994066685
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-06-30,P10_P01,-17.574578260712673
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-07-31,P10_P01,-15.10112243279199
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-08-31,P10_P01,-12.426766761958213
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-09-30,P10_P01,-10.213054883316081
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-10-31,P10_P01,0.6869631241132472
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-11-30,P10_P01,28.415242966110828
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2001-12-31,P10_P01,-11.760196434609739
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-01-31,P10_P01,3.4920217761904713
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-02-28,P10_P01,-15.023748680690296
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-03-31,P10_P01,-6.0705470556564975
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-04-30,P10_P01,-11.923980055355107
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-05-31,P10_P01,-8.686664781520046
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-06-30,P10_P01,-28.744441585061608
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-07-31,P10_P01,-0.2190093772787005
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-08-31,P10_P01,-13.298976755962508
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-09-30,P10_P01,-12.478351500235144
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-10-31,P10_P01,22.30700856944792
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-11-30,P10_P01,50.78114343537031
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2002-12-31,P10_P01,-24.338896700278646
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-01-31,P10_P01,4.398657518869608
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-02-28,P10_P01,-9.236725174160732
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-03-31,P10_P01,-13.00296923284658
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-04-30,P10_P01,-16.214299762823156
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-05-31,P10_P01,14.898503910256375
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-06-30,P10_P01,2.1848211885670503
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-07-31,P10_P01,-4.792818325691664
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-08-31,P10_P01,0.12339443409556683
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-09-30,P10_P01,5.819924576038445
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-10-31,P10_P01,-4.919234929607905
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-11-30,P10_P01,-3.0311328986796617
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2003-12-31,P10_P01,-9.33886940479779
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-01-31,P10_P01,27.14258758755016
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-02-29,P10_P01,-0.4428584795840762
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-03-31,P10_P01,-6.403796097700871
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-04-30,P10_P01,-11.996657208031253
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-05-31,P10_P01,-4.455629811554893
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-06-30,P10_P01,-6.565148525236897
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-07-31,P10_P01,-7.693983359686091
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-08-31,P10_P01,-6.321148488566425
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-09-30,P10_P01,5.361521326651158
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-10-31,P10_P01,-2.5711092630045034
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-11-30,P10_P01,-8.284600902176045
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-12-31,P10_P01,9.613528046063523
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-01-31,P10_P01,0.7819970258586761
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-02-28,P10_P01,-2.893559535569308
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-03-31,P10_P01,7.656431603182201
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-04-30,P10_P01,6.9904333988224945
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-05-31,P10_P01,-2.205065427825534
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-06-30,P10_P01,5.814191296821325
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-07-31,P10_P01,-2.1852874334169177
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-08-31,P10_P01,2.8995062086033503
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-09-30,P10_P01,8.91627897506064
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-10-31,P10_P01,-8.368981696285712
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-11-30,P10_P01,1.9191858621567048
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-12-31,P10_P01,0.6142918991234305
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-01-31,P10_P01,8.771536643920031
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-02-28,P10_P01,-9.526592669715374
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-03-31,P10_P01,-2.1224723018078113
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-04-30,P10_P01,0.7287331917871817
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-05-31,P10_P01,-3.208249032060216
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-06-30,P10_P01,-2.8719604502979568
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-07-31,P10_P01,-7.605986677058664
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-08-31,P10_P01,1.5155229041523084
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-09-30,P10_P01,-2.3260012392976703
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-10-31,P10_P01,-8.557011720349731
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-11-30,P10_P01,-1.0089727187408364
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-12-31,P10_P01,0.047815338504189064
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-01-31,P10_P01,9.895139811805075
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-02-28,P10_P01,-3.51590649715774
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-03-31,P10_P01,3.748345157003973
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-04-30,P10_P01,-6.448815598032233
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-05-31,P10_P01,-1.416267739774475
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-06-30,P10_P01,-3.0206446780286695
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-07-31,P10_P01,-3.1297629946593575
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-08-31,P10_P01,-8.209728356685579
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-09-30,P10_P01,-0.04765610550706878
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-10-31,P10_P01,-0.8021572584884828
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-11-30,P10_P01,-10.307404895121833
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-12-31,P10_P01,-10.496939146050185
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-01-31,P10_P01,2.5252838660622237
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-02-29,P10_P01,-8.714524759646094
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-03-31,P10_P01,-8.432135418805952
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-04-30,P10_P01,-0.9369573343042412
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-05-31,P10_P01,1.9482906464363563
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-06-30,P10_P01,3.8108103239838975
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-07-31,P10_P01,-6.222583706544649
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-08-31,P10_P01,-6.080771085622214
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-09-30,P10_P01,-5.1487345576508226
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-10-31,P10_P01,-3.2976863092185695
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-11-30,P10_P01,-9.052636837056369
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-12-31,P10_P01,-2.731267443354626
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-01-31,P10_P01,14.178263324944592
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-02-28,P10_P01,-16.235219506148486
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-03-31,P10_P01,-6.125049974890093
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-04-30,P10_P01,0.14633368522135015
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-05-31,P10_P01,-11.096791262650974
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-06-30,P10_P01,-7.881449981494919
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-07-31,P10_P01,-0.4677105892844149
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-08-31,P10_P01,5.589429811427264
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-09-30,P10_P01,0.8557187680894516
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-10-31,P10_P01,-3.4215441180681974
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-11-30,P10_P01,-6.751627972551633
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-12-31,P10_P01,1.677451773995789
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-01-31,P10_P01,-4.164653418501793
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-02-28,P10_P01,-5.875149984646467
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-03-31,P10_P01,-14.302739656450713
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-04-30,P10_P01,-5.995958497249683
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-05-31,P10_P01,-6.576521233083391
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-06-30,P10_P01,0.3102945735674899
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-07-31,P10_P01,-6.280841406009378
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-08-31,P10_P01,-2.8015306336996493
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-09-30,P10_P01,-12.764605273159923
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-10-31,P10_P01,-8.246669905772174
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-11-30,P10_P01,-7.732220657474541
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-12-31,P10_P01,-11.002671528129177
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-01-31,P10_P01,16.545287520540725
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-02-28,P10_P01,-2.9170855971665435
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-03-31,P10_P01,-16.758949226708076
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-04-30,P10_P01,3.4270034737998025
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-05-31,P10_P01,-4.000133264367712
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-06-30,P10_P01,6.486036363604999
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-07-31,P10_P01,-8.579193665339226
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-08-31,P10_P01,1.8436801876710494
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-09-30,P10_P01,8.448049542453195
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-10-31,P10_P01,-7.200872709406529
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-11-30,P10_P01,-5.335847896605522
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-12-31,P10_P01,-17.201274075354178
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-01-31,P10_P01,12.456599203770374
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-02-29,P10_P01,-2.3893314442673654
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-03-31,P10_P01,12.73394167970275
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-04-30,P10_P01,-4.908150711968751
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-05-31,P10_P01,-4.2790526089647205
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-06-30,P10_P01,-0.6546141040508751
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-07-31,P10_P01,-5.926452648290929
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-08-31,P10_P01,1.8551342724755477
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-09-30,P10_P01,-6.517050080377732
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-10-31,P10_P01,5.643701428604453
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-11-30,P10_P01,-9.254001405581755
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-12-31,P10_P01,-8.81571651847938
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-01-31,P10_P01,37.01719486671784
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-02-28,P10_P01,6.257883947280398
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-03-31,P10_P01,3.3293380547490896
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-04-30,P10_P01,-6.369846437351224
