result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,nonoverlap_offset,nonoverlap_offset_label,return_leg,sort_variable,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,bootstrap_std_error,bootstrap_t_stat,bootstrap_p_value,bootstrap_repetitions,bootstrap_block_length,bootstrap_seed,bootstrap_valid_repetitions,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,RMRF,0.6777034919312473,0.12641193847000398,5.361071906132174,288,0.44878768074047704,HAC_Newey_West,5,0.12659362584304854,5.353377687210474,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,SMB,1.0925528818957266,0.1311632151505547,8.329720193589704,288,0.44878768074047704,HAC_Newey_West,5,0.1366196516551681,7.997040459840736,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,HML,-0.1587679659060213,0.09213841970970955,-1.7231461794790293,288,0.44878768074047704,HAC_Newey_West,5,0.0962615620405245,-1.6493391810864513,0.084,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,UMD,-0.10041499933264945,0.0585748001471221,-1.7143037463284123,288,0.44878768074047704,HAC_Newey_West,5,0.05911047742116194,-1.6987682000467184,0.128,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,ME,low_minus_high,small_firms,intercept,1.281655885517594,0.3332300300896858,3.84615961884542,288,0.43133791080455997,HAC_Newey_West,5,0.33502066014342974,3.825602531404746,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,ME,low_minus_high,small_firms,SENT_ORTH_DIV_PREMIUM_lag,-1.3357952762298873,0.7025527247878377,-1.9013452358800274,288,0.43133791080455997,HAC_Newey_West,5,0.6961920356127683,-1.9187166872056478,0.05,1000,6,20260510,1000,True,-1.0,1.9013452358800274,1.9187166872056478,True,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,ME,low_minus_high,small_firms,RMRF,0.08111611342469861,0.08851913827473731,0.9163680872371137,288,0.43133791080455997,HAC_Newey_West,5,0.09038652833301682,0.8974358781193297,0.39,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,ME,low_minus_high,small_firms,SMB,1.0867416722470593,0.1113583921088874,9.758956210362951,288,0.43133791080455997,HAC_Newey_West,5,0.1145927087632355,9.483514998257165,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,ME,low_minus_high,small_firms,HML,-0.06381462504561417,0.0971172350328803,-0.6570885695418418,288,0.43133791080455997,HAC_Newey_West,5,0.0979100621191868,-0.651767792445398,0.532,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,ME,low_minus_high,small_firms,UMD,0.03871689261878338,0.05313193079172329,0.7286935001581867,288,0.43133791080455997,HAC_Newey_West,5,0.05608191040376193,0.6903632978983947,0.516,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,intercept,-0.4140324934054318,0.15319479852374837,-2.7026537284243903,288,0.5879108164954372,HAC_Newey_West,5,0.1522592726188454,-2.7192596305243764,0.004,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,SENT_ORTH_DIV_PREMIUM_lag,-0.6287734580445482,0.28083468131515293,-2.238945186897832,288,0.5879108164954372,HAC_Newey_West,5,0.27794606939791644,-2.2622138870558235,0.034,1000,6,20260510,1000,True,-1.0,2.238945186897832,2.2622138870558235,True,True,True,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,RMRF,0.11512572718666131,0.051593099993493104,2.231417131383478,288,0.5879108164954372,HAC_Newey_West,5,0.04990963926913472,2.3066832153575136,0.028,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,SMB,0.5851215042789935,0.06380819471251441,9.170005622557383,288,0.5879108164954372,HAC_Newey_West,5,0.06387701849697495,9.160125473087058,0.0,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,HML,-0.09533902285753142,0.03938861081108712,-2.4204718291485254,288,0.5879108164954372,HAC_Newey_West,5,0.040567473775545974,-2.3501345778893845,0.04,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,UMD,-0.015721996332238093,0.027768820144638374,-0.5661744449475182,288,0.5879108164954372,HAC_Newey_West,5,0.028847257192712358,-0.5450083599701784,0.54,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,PPE_A,low_minus_high,low_tangibility,intercept,0.5186443252560659,0.23573117173215952,2.2001516449651195,288,0.06750119995557369,HAC_Newey_West,5,0.24496014580851663,2.1172600283373684,0.038,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,PPE_A,low_minus_high,low_tangibility,SENT_ORTH_DIV_PREMIUM_lag,-1.2736622546159102,0.42645512449827216,-2.98662668461162,288,0.06750119995557369,HAC_Newey_West,5,0.4331663468107893,-2.940353663190406,0.004,1000,6,20260510,1000,True,-1.0,2.98662668461162,2.940353663190406,True,True,True,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,PPE_A,low_minus_high,low_tangibility,RMRF,0.06671870714938337,0.05385394889771722,1.2388823570969643,288,0.06750119995557369,HAC_Newey_West,5,0.055924553741675785,1.1930127767772176,0.224,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,PPE_A,low_minus_high,low_tangibility,SMB,0.2056186202886984,0.06564565641045082,3.1322501979881765,288,0.06750119995557369,HAC_Newey_West,5,0.066250417697453,3.1036577192267787,0.004,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,PPE_A,low_minus_high,low_tangibility,HML,-0.07253452224740209,0.06792556417992689,-1.0678530700940019,288,0.06750119995557369,HAC_Newey_West,5,0.06755543190756463,-1.0737037748000826,0.31,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,PPE_A,low_minus_high,low_tangibility,UMD,-0.0338150272679176,0.04282651367705045,-0.7895816017832464,288,0.06750119995557369,HAC_Newey_West,5,0.04273383317992726,-0.791294034530959,0.452,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,UNPROFITABLE,prone_minus_safe,non_positive_earnings,intercept,-0.8878981219035197,0.2671124020882494,-3.3240617618727164,256,0.2643182541566641,HAC_Newey_West,4,0.2633103027234664,-3.372059933545432,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,UNPROFITABLE,prone_minus_safe,non_positive_earnings,SENT_ORTH_DIV_PREMIUM_lag,-0.542620573522645,0.5679809004299086,-0.9553500357352367,256,0.2643182541566641,HAC_Newey_West,4,0.5543692997821743,-0.978807040245292,0.398,1000,6,20260510,1000,True,-1.0,0.9553500357352367,0.978807040245292,True,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,0,offset_00_of_01,directional_spread,UNPROFITABLE,prone_minus_safe,non_positive_earnings,RMRF,0.06696804949869914,0.05763450535255462,1.161943684413539,256,0.2643182541566641,HAC_Newey_West,4,0.05793336686031833,1.1559495525292722,0.198,1000,6,20260510,1000,False,,,,False,False,False,False,
