country_code,month_end_date,SENT_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,SENT_ORTH_DIV_PREMIUM_change,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,SENT_ORTH_SIBLEY_DIV_PREMIUM_change,SENT_DIV_PREMIUM_lag,SENT_DIV_PREMIUM_change,ORTH_minus_RAW_DIV_PREMIUM,SIBLEY_minus_ORTH_DIV_PREMIUM
SWE,2004-06-30,-0.03760388808828244,0.5253504879274705,0.15912341951320516,0.7825477030358767,-0.2571972151084062,0.5249928767442276,-0.3658694572310224,0.3930819011573794,-0.4306857892456618,0.5629543760157529,-0.36622706841426533
SWE,2004-07-31,0.027965928770772114,0.4073368826769403,0.01229094645449963,0.5253504879274705,-0.11801360525053023,0.15912341951320516,-0.14683247305870553,-0.03760388808828244,0.06556981685905455,0.37937095390616815,-0.39504593622244066
SWE,2004-08-31,0.0013203222034525591,0.5158425926065966,0.31617171942341843,0.4073368826769403,0.1085057099296563,0.01229094645449963,0.3038807729689188,0.027965928770772114,-0.026645606567319555,0.514522270403144,-0.19967087318317817
SWE,2004-09-30,0.04938382011222888,0.45810514193984453,0.0742859862326216,0.5158425926065966,-0.057737450666752066,0.31617171942341843,-0.24188573319079681,0.0013203222034525591,0.04806349790877632,0.40872132182761567,-0.3838191557072229
SWE,2004-10-31,0.23856649755900122,0.6630505822985744,0.30426470661211336,0.45810514193984453,0.20494544035872986,0.0742859862326216,0.22997872037949174,0.04938382011222888,0.18918267744677233,0.42448408473957316,-0.35878587568646103
SWE,2004-11-30,0.2856672830410749,0.789812590020502,0.4857323374694842,0.6630505822985744,0.12676200772192758,0.30426470661211336,0.18146763085737083,0.23856649755900122,0.04710078548207369,0.504145306979427,-0.3040802525510178
SWE,2004-12-31,0.08179522841677438,0.8689063910421991,0.13260572963018308,0.789812590020502,0.07909380102169716,0.4857323374694842,-0.3531266078393011,0.2856672830410749,-0.20387205462430052,0.7871111626254248,-0.736300661412016
SWE,2005-01-31,0.05501712036895326,0.5833431657393867,0.22784227418372777,0.8689063910421991,-0.2855632253028124,0.13260572963018308,0.09523654455354469,0.08179522841677438,-0.026778108047821117,0.5283260453704335,-0.35550089155565895
SWE,2005-02-28,0.2917553122075247,0.4773515427302451,0.4375058723829565,0.5833431657393867,-0.10599162300914161,0.22784227418372777,0.20966359819922875,0.05501712036895326,0.23673819183857145,0.1855962305227204,-0.039845670347288586
SWE,2005-03-31,0.10238265437838502,0.4542399289332562,0.2980875957369017,0.4773515427302451,-0.023111613796988895,0.4375058723829565,-0.13941827664605483,0.2917553122075247,-0.1893726578291397,0.3518572745548712,-0.15615233319635452
SWE,2005-04-30,0.4849238736565145,0.2911707836739422,0.4496796799925186,0.4542399289332562,-0.16306914525931399,0.2980875957369017,0.15159208425561693,0.10238265437838502,0.3825412192781295,-0.1937530899825723,0.1585088963185764
SWE,2005-05-31,0.051320468669654506,0.5586968988427395,0.1613193886215417,0.2911707836739422,0.2675261151687973,0.4496796799925186,-0.28836029137097696,0.4849238736565145,-0.43360340498686,0.507376430173085,-0.3973775102211978
SWE,2005-06-30,-0.102408422476063,0.1726424260042966,0.07574875830298984,0.5586968988427395,-0.38605447283844296,0.1613193886215417,-0.08557063031855185,0.051320468669654506,-0.1537288911457175,0.2750508484803596,-0.09689366770130677
SWE,2005-07-31,0.06647191129395577,0.15492673809824958,0.1560880350747375,0.1726424260042966,-0.017715687906047023,0.07574875830298984,0.08033927677174767,-0.102408422476063,0.16888033377001876,0.08845482680429381,0.0011612969764879244
SWE,2005-08-31,-0.3793776938711765,0.1889156776492611,-0.5175137442808265,0.15492673809824958,0.03398893955101151,0.1560880350747375,-0.673601779355564,0.06647191129395577,-0.4458496051651323,0.5682933715204376,-0.7064294219300876
SWE,2005-09-30,-0.025089702834367,0.03879750624698468,0.06811647282481595,0.1889156776492611,-0.1501181714022764,-0.5175137442808265,0.5856302171056424,-0.3793776938711765,0.35428799103680947,0.06388720908135168,0.02931896657783127
SWE,2005-10-31,-0.06371342137926228,0.13247663855613884,-0.10822433781126972,0.03879750624698468,0.09367913230915416,0.06811647282481595,-0.17634081063608567,-0.025089702834367,-0.03862371854489528,0.19619005993540112,-0.24070097636740856
SWE,2005-11-30,0.12042725281332999,0.3750897079177891,0.03832791104610575,0.13247663855613884,0.24261306936165028,-0.10822433781126972,0.14655224885737547,-0.06371342137926228,0.18414067419259228,0.2546624551044591,-0.3367617968716834
SWE,2005-12-31,-0.2535249770106393,0.16633880739091628,-0.1953785311851727,0.3750897079177891,-0.20875090052687284,0.03832791104610575,-0.23370644223127846,0.12042725281332999,-0.3739522298239693,0.4198637844015556,-0.361717338576089
SWE,2006-01-31,-0.4394097226411088,-0.11837587330781453,-0.2207249917343077,0.16633880739091628,-0.2847146806987308,-0.1953785311851727,-0.025346460549135003,-0.2535249770106393,-0.18588474563046947,0.32103384933329426,-0.10234911842649318
SWE,2006-02-28,0.2962224002591116,0.46165318128480964,0.21848189020597897,-0.11837587330781453,0.5800290545926242,-0.2207249917343077,0.4392068819402867,-0.4394097226411088,0.7356321229002204,0.16543078102569803,-0.24317129107883068
SWE,2006-03-31,0.2308096724692616,0.20741035765436824,0.3091368084980643,0.46165318128480964,-0.2542428236304414,0.21848189020597897,0.09065491829208533,0.2962224002591116,-0.06541272778985002,-0.02339931481489335,0.10172645084369605
SWE,2006-04-30,-0.0028942822982859972,0.31300671126748053,0.2127772769553073,0.20741035765436824,0.10559635361311229,0.3091368084980643,-0.096359531542757,0.2308096724692616,-0.2337039547675476,0.3159009935657665,-0.10022943431217324
SWE,2006-05-31,0.026632233384094935,0.22729957612664628,-0.07056735071583801,0.31300671126748053,-0.08570713514083425,0.2127772769553073,-0.2833446276711453,-0.0028942822982859972,0.029526515682380933,0.20066734274255135,-0.2978669268424843
SWE,2006-06-30,0.27392502878090785,0.27113699257558915,0.05901715734074115,0.22729957612664628,0.04383741644894287,-0.07056735071583801,0.12958450805657917,0.026632233384094935,0.24729279539681293,-0.0027880362053187002,-0.212119835234848
SWE,2006-07-31,0.07817287146002436,-0.02316783139241157,-0.10321124660492735,0.27113699257558915,-0.29430482396800073,0.05901715734074115,-0.1622284039456685,0.27392502878090785,-0.1957521573208835,-0.10134070285243593,-0.08004341521251579
SWE,2006-08-31,-0.15237022624664223,-0.46181220800917006,-0.20786783604803685,-0.02316783139241157,-0.4386443766167585,-0.10321124660492735,-0.1046565894431095,0.07817287146002436,-0.2305430977066666,-0.3094419817625278,0.2539443719611332
SWE,2006-09-30,-0.1087778161272322,-0.2848753240309779,-0.27427413274710727,-0.46181220800917006,0.17693688397819218,-0.20786783604803685,-0.06640629669907042,-0.15237022624664223,0.043592410119410036,-0.17609750790374568,0.010601191283870603
SWE,2006-10-31,-0.04570198925185555,-0.34748229737294317,-0.172291606218064,-0.2848753240309779,-0.0626069733419653,-0.27427413274710727,0.10198252652904327,-0.1087778161272322,0.06307582687537665,-0.30178030812108764,0.17519069115487917
SWE,2006-11-30,0.12438187824679281,-0.0838460163553511,-0.08992211227906997,-0.34748229737294317,0.26363628101759207,-0.172291606218064,0.08236949393899402,-0.04570198925185555,0.17008386749864834,-0.20822789460214391,-0.006076095923718869
SWE,2006-12-31,0.10788916661818213,-0.3079303431088445,0.1462191892975323,-0.0838460163553511,-0.22408432675349338,-0.08992211227906997,0.2361413015766023,0.12438187824679281,-0.016492711628610685,-0.41581950972702664,0.4541495324063768
SWE,2007-01-31,0.10913891600921441,-0.40089428291380047,-0.09051812527010263,-0.3079303431088445,-0.09296393980495599,0.1462191892975323,-0.23673731456763492,0.10788916661818213,0.0012497493910322843,-0.5100331989230149,0.31037615764369786
SWE,2007-02-28,-0.16558136058837492,-0.2820179335514272,-0.4685615465297473,-0.40089428291380047,0.11887634936237329,-0.09051812527010263,-0.3780434212596447,0.10913891600921441,-0.27472027659758935,-0.11643657296305227,-0.18654361297832012
SWE,2007-03-31,0.291467911519669,-0.11780500652152896,0.07006156326843838,-0.2820179335514272,0.1642129270298982,-0.4685615465297473,0.5386231097981857,-0.16558136058837492,0.4570492721080439,-0.409272918041198,0.18786656978996735
SWE,2007-04-30,-0.5227954911740819,-0.2584399222211771,-0.7794466495063163,-0.11780500652152896,-0.14063491569964814,0.07006156326843838,-0.8495082127747546,0.291467911519669,-0.8142634026937509,0.26435556895290474,-0.5210067272851391
SWE,2007-05-31,0.4588627197602203,-0.24696350807668588,0.467891690036657,-0.2584399222211771,0.011476414144491243,-0.7794466495063163,1.2473383395429734,-0.5227954911740819,0.9816582109343022,-0.7058262278369062,0.7148551981133429
SWE,2007-06-30,-0.14875324482473615,-0.4195861519123882,-0.2849684365820391,-0.24696350807668588,-0.1726226438357023,0.467891690036657,-0.7528601266186961,0.4588627197602203,-0.6076159645849565,-0.27083290708765206,0.1346177153303491
SWE,2007-07-31,0.06757854125657661,-0.4121749366538167,-0.240995526277288,-0.4195861519123882,0.007411215258571469,-0.2849684365820391,0.04397291030475106,-0.14875324482473615,0.21633178608131276,-0.47975347791039336,0.1711794103765287
SWE,2007-08-31,0.24951556222733623,-0.5165422190515921,-0.03938923046883782,-0.4121749366538167,-0.10436728239777543,-0.240995526277288,0.2016062958084502,0.06757854125657661,0.18193702097075962,-0.7660577812789284,0.47715298858275434
SWE,2007-09-30,0.3708156270592315,-0.36596920667136684,-0.04168325482926525,-0.5165422190515921,0.1505730123802253,-0.03938923046883782,-0.0022940243604274296,0.24951556222733623,0.12130006483189526,-0.7367848337305983,0.32428595184210157
SWE,2007-10-31,-0.20422007932340866,-0.5295652984247982,-0.703607973476119,-0.36596920667136684,-0.16359609175343132,-0.04168325482926525,-0.6619247186468538,0.3708156270592315,-0.5750357063826401,-0.32534521910138947,-0.17404267505132087
SWE,2007-11-30,0.5443164331826019,-0.02438841896068071,0.22403677729998928,-0.5295652984247982,0.5051768794641175,-0.703607973476119,0.9276447507761083,-0.20422007932340866,0.7485365125060106,-0.5687048521432826,0.24842519626067
SWE,2007-12-31,0.19352453465995895,-0.4776859180170992,0.1629472878766971,-0.02438841896068071,-0.4532974990564185,0.22403677729998928,-0.061089489423292176,0.5443164331826019,-0.350791898522643,-0.6712104526770581,0.6406332058937962
SWE,2008-01-31,0.3765023037713809,-0.8081663809420805,-0.00324949676738907,-0.4776859180170992,-0.3304804629249813,0.1629472878766971,-0.16619678464408616,0.19352453465995895,0.18297776911142194,-1.1846686847134613,0.8049168841746914
SWE,2008-02-29,0.5403333179600036,-0.41271577167766105,0.1281848171152009,-0.8081663809420805,0.39545060926441944,-0.00324949676738907,0.13143431388258997,0.3765023037713809,0.16383101418862273,-0.9530490896376647,0.540900588792862
SWE,2008-03-31,-0.19168831366399716,-0.5337628697249148,-0.5418677321390182,-0.41271577167766105,-0.12104709804725378,0.1281848171152009,-0.6700525492542191,0.5403333179600036,-0.7320216316240008,-0.34207455606091763,-0.008104862414103353
SWE,2008-04-30,0.11169554692432647,-0.6253695198844977,-0.21503964910004275,-0.5337628697249148,-0.09160665015958291,-0.5418677321390182,0.3268280830389754,-0.19168831366399716,0.3033838605883236,-0.7370650668088242,0.410329870784455
SWE,2008-05-31,0.3307923236563986,-0.6328799862306493,0.2163953479896936,-0.6253695198844977,-0.007510466346151601,-0.21503964910004275,0.4314349970897363,0.11169554692432647,0.21909677673207212,-0.9636723098870479,0.849275334220343
SWE,2008-06-30,0.5691185058175267,-0.5930410896687247,-0.586022624443234,-0.6328799862306493,0.03983889656192463,0.2163953479896936,-0.8024179724329277,0.3307923236563986,0.23832618216112805,-1.1621595954862514,0.0070184652254906554
SWE,2008-07-31,0.5273911495231497,-0.7529946011265458,0.27629806233698295,-0.5930410896687247,-0.1599535114578211,-0.586022624443234,0.862320686780217,0.5691185058175267,-0.04172735629437696,-1.2803857506496956,1.0292926634635289
SWE,2008-08-31,-0.22840587942123466,-0.8370033556968552,-0.5233581552312195,-0.7529946011265458,-0.08400875457030943,0.27629806233698295,-0.7996562175682025,0.5273911495231497,-0.7557970289443844,-0.6085974762756206,0.3136452004656357
SWE,2008-09-30,-0.4423589796451035,-0.8067174069772834,-1.2498075895584813,-0.8370033556968552,0.030285948719571798,-0.5233581552312195,-0.7264494343272617,-0.22840587942123466,-0.21395310022386885,-0.36435842733217993,-0.4430901825811978
SWE,2008-10-31,0.9618018072373063,-0.04828979631705899,0.32805185734055975,-0.8067174069772834,0.7584276106602245,-1.2498075895584813,1.577859446899041,-0.4423589796451035,1.40416078688241,-1.0100916035543654,0.37634165365761874
SWE,2008-11-30,0.6305130564884602,0.4232721001891469,0.20559470206758565,-0.04828979631705899,0.4715618965062059,0.32805185734055975,-0.1224571552729741,0.9618018072373063,-0.3312887507488461,-0.20724095629931333,-0.21767739812156126
SWE,2008-12-31,0.0654688979490241,0.2772330436912541,-0.11638496744393878,0.4232721001891469,-0.14603905649789278,0.20559470206758565,-0.32197966951152446,0.6305130564884602,-0.5650441585394361,0.21176414574223001,-0.3936180111351929
SWE,2009-01-31,-0.5819446583899537,0.10826102515485891,-0.9434755302050314,0.2772330436912541,-0.1689720185363952,-0.11638496744393878,-0.8270905627610926,0.0654688979490241,-0.6474135563389778,0.6902056835448126,-1.0517365553598903
SWE,2009-02-28,-0.0706365658373896,0.27184625104934057,-0.16665519009907018,0.10826102515485891,0.16358522589448166,-0.9434755302050314,0.7768203401059612,-0.5819446583899537,0.511308092552564,0.34248281688673016,-0.4385014411484107
SWE,2009-03-31,0.3880308964143103,0.6702608864919481,0.2649575992383746,0.27184625104934057,0.3984146354426076,-0.16665519009907018,0.43161278933744474,-0.0706365658373896,0.4586674622516999,0.2822299900776378,-0.40530328725357356
SWE,2009-04-30,0.083205422955034,0.3053380224254495,0.08639182564250204,0.6702608864919481,-0.36492286406649865,0.2649575992383746,-0.17856577359587256,0.3880308964143103,-0.30482547345927635,0.2221325994704155,-0.21894619678294747
SWE,2009-05-31,-1.2524416560566962,0.20273164460648196,-1.101251659240067,0.3053380224254495,-0.10260637781896753,0.08639182564250204,-1.187643484882569,0.083205422955034,-1.3356470790117303,1.4551733006631782,-1.303983303846549
SWE,2009-06-30,-0.44295272482438797,0.42514704411604803,-0.11137416055224161,0.20273164460648196,0.22241539950956607,-1.101251659240067,0.9898774986878254,-1.2524416560566962,0.8094889312323083,0.868099768940436,-0.5365212046682897
SWE,2009-07-31,-0.957489875701533,0.3276049279037699,-0.7662073458130164,0.42514704411604803,-0.09754211621227815,-0.11137416055224161,-0.6548331852607748,-0.44295272482438797,-0.514537150877145,1.285094803605303,-1.0938122737167864
SWE,2009-08-31,-0.7313519923998091,0.16949571817305473,-0.5067939237105973,0.3276049279037699,-0.15810920973071516,-0.7662073458130164,0.25941342210241913,-0.957489875701533,0.2261378833017239,0.9008477105728638,-0.676289641883652
SWE,2009-09-30,-0.3212417113914948,0.42459241977401496,0.013612530846153797,0.16949571817305473,0.2550967016009602,-0.5067939237105973,0.520406454556751,-0.7313519923998091,0.41011028100831426,0.7458341311655098,-0.4109798889278612
SWE,2009-10-31,-0.5792068286885959,0.4953775083725295,-0.433352310454378,0.42459241977401496,0.07078508859851451,0.013612530846153797,-0.4469648413005318,-0.3212417113914948,-0.25796511729710103,1.0745843370611254,-0.9287298188269075
SWE,2009-11-30,-0.338064780168334,0.5381124303788923,-0.09007320345653827,0.4953775083725295,0.04273492200636286,-0.433352310454378,0.3432791069978397,-0.5792068286885959,0.24114204852026183,0.8761772105472263,-0.6281856338354306
SWE,2009-12-31,-0.2817230109113205,0.3819373392835715,0.12252722612032634,0.5381124303788923,-0.15617509109532085,-0.09007320345653827,0.2126004295768646,-0.338064780168334,0.05634176925701351,0.663660350194892,-0.25941011316324514
SWE,2010-01-31,-0.09471353575993566,0.46338530946485446,0.46280219502582937,0.3819373392835715,0.08144797018128297,0.12252722612032634,0.340274968905503,-0.2817230109113205,0.18700947515138486,0.5580988452247901,-0.0005831144390250897
SWE,2010-02-28,-0.6191513421174798,0.35948812899784155,-0.414350633759168,0.46338530946485446,-0.1038971804670129,0.46280219502582937,-0.8771528287849973,-0.09471353575993566,-0.5244378063575441,0.9786394711153213,-0.7738387627570096
SWE,2010-03-31,-0.2728231844162291,0.2544518075139141,0.09781480417317208,0.35948812899784155,-0.10503632148392744,-0.414350633759168,0.51216543793234,-0.6191513421174798,0.3463281577012507,0.5272749919301432,-0.15663700334074204
SWE,2010-04-30,-0.2821193991842533,0.2350265863798433,0.12016005079953643,0.2544518075139141,-0.019425221134070803,0.09781480417317208,0.02234524662636435,-0.2728231844162291,-0.009296214768024225,0.5171459855640966,-0.11486653558030688
SWE,2010-05-31,-0.5813674861904389,-0.09311863641253984,-0.6374350408286398,0.2350265863798433,-0.3281452227923831,0.12016005079953643,-0.7575950916281762,-0.2821193991842533,-0.29924808700618555,0.48824884977789906,-0.5443164044161
SWE,2010-06-30,-0.44223351745854356,-0.014045637925464802,-0.29515263272750053,-0.09311863641253984,0.07907299848707504,-0.6374350408286398,0.34228240810113925,-0.5813674861904389,0.13913396873189532,0.42818787953307874,-0.2811069948020357
SWE,2010-07-31,-0.10264793906907352,-0.05177658728184312,0.18008058014498066,-0.014045637925464802,-0.037730949356378315,-0.29515263272750053,0.4752332128724812,-0.44223351745854356,0.33958557838947,0.0508713517872304,0.23185716742682377
SWE,2010-08-31,-0.4054336918373491,-0.24396976658851813,-0.22420463186441592,-0.05177658728184312,-0.192193179306675,0.18008058014498066,-0.4042852120093966,-0.10264793906907352,-0.3027857527682756,0.161463925248831,0.019765134724102212
SWE,2010-09-30,-0.7714265820307616,-0.45685297394500457,-0.609001144462448,-0.24396976658851813,-0.21288320735648644,-0.22420463186441592,-0.3847965125980321,-0.4054336918373491,-0.3659928901934125,0.3145736080857571,-0.15214817051744345
SWE,2010-10-31,0.12907578258390148,-0.13428417621886043,0.42334715373198495,-0.45685297394500457,0.3225687977261441,-0.609001144462448,1.032348298194433,-0.7714265820307616,0.9005023646146632,-0.2633599588027619,0.5576313299508454
SWE,2010-11-30,-0.43476406075596064,-0.26303827609138514,-0.3737532432024043,-0.13428417621886043,-0.1287540998725247,0.42334715373198495,-0.7971003969343893,0.12907578258390148,-0.5638398433398621,0.1717257846645755,-0.11071496711101914
SWE,2010-12-31,-0.03860563817084661,-0.13871299560736244,0.27681339418903733,-0.26303827609138514,0.1243252804840227,-0.3737532432024043,0.6505666373914416,-0.43476406075596064,0.396158422585114,-0.10010735743651583,0.4155263897963998
SWE,2011-01-31,-0.3674162491815478,-0.23720231151625304,-0.19209061910473887,-0.13871299560736244,-0.0984893159088906,0.27681339418903733,-0.4689040132937762,-0.03860563817084661,-0.3288106110107012,0.13021393766529477,0.045111692411514165
SWE,2011-02-28,-0.07804421214732803,-0.12416394025884805,0.10665005231435473,-0.23720231151625304,0.11303837125740498,-0.19209061910473887,0.2987406714190936,-0.3674162491815478,0.28937203703421976,-0.04611972811152003,0.2308139925732028
SWE,2011-03-31,-0.006115946843506692,-0.3836765072159964,0.1374246857470363,-0.12416394025884805,-0.2595125669571483,0.10665005231435473,0.03077463343268158,-0.07804421214732803,0.07192826530382133,-0.3775605603724897,0.5211011929630327
SWE,2011-04-30,0.0934728075746532,-0.06682205841145311,0.30271418787710497,-0.3836765072159964,0.3168544488045433,0.1374246857470363,0.16528950213006866,-0.006115946843506692,0.0995887544181599,-0.16029486598610632,0.3695362462885581
SWE,2011-05-31,-0.46859851923195117,-0.7084081555371724,-0.412083171008354,-0.06682205841145311,-0.6415860971257192,0.30271418787710497,-0.714797358885459,0.0934728075746532,-0.5620713268066044,-0.23980963630522123,0.2963249845288184
SWE,2011-06-30,-0.12052078108897242,-0.19845617615715397,-0.005629580654040199,-0.7084081555371724,0.5099519793800185,-0.412083171008354,0.40645359035431383,-0.46859851923195117,0.34807773814297877,-0.07793539506818155,0.19282659550311376
SWE,2011-07-31,0.11078282834605499,-0.5340868518724915,0.45475933835725585,-0.19845617615715397,-0.33563067571533756,-0.005629580654040199,0.460388919011296,-0.12052078108897242,0.23130360943502742,-0.6448696802185465,0.9888461902297474
