month_end_date,adj_close,TURN,DIV_PREMIUM,ED_RATIO,NIPO
2011-07-31,1065.969970703125,-1.5043796750115295,-0.8422268877582598,-0.6466593354131663,-0.5308176413484281
2011-08-31,954.6300048828124,0.2866127484551148,-1.1342474427765363,-0.6324118765469731,-0.5308176413484281
2011-09-30,910.1699829101562,-0.8280924206391317,-1.8109705472034785,-0.6324118765469731,-0.5308176413484281
2011-10-31,990.4400024414062,-0.8974232166424333,-2.26510608830684,-0.7481998218116906,-0.5308176413484281
2011-11-30,979.3599853515624,-1.0431365920198326,-1.939051943740417,-0.7546747986379352,-0.5308176413484281
2011-12-31,987.8499755859376,-1.5658071213067333,-2.3268653016764196,-0.7546747986379352,-0.5308176413484281
2012-01-31,1036.3399658203125,-0.8665338354211012,-2.0695400589775983,-0.7546747986379352,-0.5308176413484281
2012-02-29,1101.760009765625,-0.7239422686370036,-2.0486801295841315,-0.6428137225998445,-0.5308176413484281
2012-03-31,1074.47998046875,-0.9490896212438813,-1.9142108798815125,-0.6925655597088141,-0.5308176413484281
2012-04-30,1059.6199951171875,-1.0329224425789678,-1.9287269240120903,-0.7305604794266792,-0.5308176413484281
2012-05-31,975.97998046875,-1.2736092336479503,-2.0476676689987983,-0.7305604794266792,-0.5308176413484281
2012-06-30,1019.0599975585938,-1.5724102794147214,-2.0070692389565448,-0.7305604794266792,-0.15649104992583374
2012-07-31,1068.1600341796875,-1.7764678851496585,-2.0510657321764905,-0.8825584571650181,-0.15649104992583374
2012-08-31,1043.9300537109375,-1.7486099878710462,-2.1116268522839414,-0.898817518118527,-0.5308176413484281
2012-09-30,1072.449951171875,-1.5898999331687627,-1.8203517178825295,-0.898817518118527,-0.5308176413484281
2012-10-31,1052.1099853515625,-1.1246126346156584,-1.8235638991728382,-0.8622227553646316,-0.5308176413484281
2012-11-30,1085.8499755859375,-1.4326115278912281,-1.5900963302856044,-0.8687162867191011,-0.5308176413484281
2012-12-31,1104.72998046875,-1.441390821699713,-1.487433867301719,-0.8687162867191011,-0.5308176413484281
2013-01-31,1169.1700439453125,-0.24643886342179397,-1.689568618571392,-0.8687162867191011,-0.15649104992583374
2013-02-28,1199.4000244140625,0.0713945443064625,-1.5900855875596454,-0.6989296916664176,-0.5308176413484281
2013-03-31,1201.18994140625,-0.5189490398546235,-1.6671794862375067,-0.6967874877185665,-0.5308176413484281
2013-04-30,1198.989990234375,-0.5338202482269189,-1.8497271252750778,-0.8707473586384183,-0.5308176413484281
2013-05-31,1214.77001953125,-0.7811525457299835,-1.3592192618022712,-0.8739783685307433,-0.5308176413484281
2013-06-30,1151.0,-1.005626415516735,-1.7274575161543178,-0.8739783685307433,-0.5308176413484281
2013-07-31,1234.0699462890625,-0.840113676303043,-1.615047917972529,-0.8787164817571248,-0.5308176413484281
2013-08-31,1214.3499755859375,-0.47009639062963987,-1.4947678783883624,-0.8824955582539055,-0.5308176413484281
2013-09-30,1259.5999755859375,0.6929339834742999,-1.4961801883713932,-0.8824955582539055,-0.5308176413484281
2013-10-31,1283.52001953125,0.01847773212770557,-1.3955181154750178,-0.7845423176128165,-0.5308176413484281
2013-11-30,1307.7099609375,-0.10393836018107666,-1.346184714801455,-0.7834643835554035,-0.15649104992583374
2013-12-31,1332.949951171875,-0.6681063138553062,-1.1740480387915415,-0.7834643835554035,-0.5308176413484281
2014-01-31,1304.449951171875,0.36646664342404983,-1.210358435156961,-0.7834643835554035,-0.15649104992583374
2014-02-28,1369.1300048828125,-0.4873416550771512,-1.2836042222262418,-0.629949704126166,-0.15649104992583374
2014-03-31,1364.969970703125,-0.3811848249878666,-1.4337871897649959,-0.7102325845449101,-0.5308176413484281
2014-04-30,1364.3900146484375,-1.235989621339144,-1.5167993027992277,-0.7708067243265848,-0.15649104992583374
2014-05-31,1402.0799560546875,-1.0645872550382927,-1.3558122780594286,-0.7707387412151174,-0.5308176413484281
2014-06-30,1376.81005859375,-1.3703510971440802,-1.2557988161188474,-0.7707387412151174,0.21783554149676063
2014-07-31,1379.8699951171875,-1.3929938095791772,-1.1036403980586469,-0.8659188007251354,-0.5308176413484281
2014-08-31,1388.8900146484375,0.37213884979101897,-1.227072777603713,-0.8685892479782497,-0.5308176413484281
2014-09-30,1403.0,0.5145981843449664,-1.153997330015744,-0.8685892479782497,-0.15649104992583374
2014-10-31,1412.8399658203125,-0.02466018828295509,-0.8617758485969466,-0.6349445363024576,0.21783554149676063
2014-11-30,1461.3399658203125,-1.3983824617877385,-0.6823592436054705,-0.6677114430264073,0.21783554149676063
2014-12-31,1464.550048828125,-1.0019381805631884,-0.6722486933196181,-0.6677114430264073,-0.15649104992583374
2015-01-31,1573.6199951171875,-0.17506372563273426,-0.7103544012667082,-0.6677114430264073,-0.5308176413484281
2015-02-28,1691.030029296875,-0.2309125008675957,-0.7279475414505503,-0.49607508086683205,0.5921621329193549
2015-03-31,1667.72998046875,-0.17424095824227012,-0.6786229567488913,-0.4959124325619002,0.5921621329193549
2015-04-30,1628.0400390625,-0.4027861756630319,-0.7633544817514377,-0.6597502955249229,0.21783554149676063
2015-05-31,1644.989990234375,-0.47382279021814505,-0.917613465207789,-0.6609215189843374,0.21783554149676063
2015-06-30,1541.6600341796875,-0.2907439509353836,-1.0042946488999551,-0.6609215189843374,1.3408153157645437
2015-07-31,1615.6400146484375,-0.42838393447623935,-1.064197609990235,-0.6721486096329425,-0.5308176413484281
2015-08-31,1501.0699462890625,-0.06786344495238193,-1.0769672635412393,-0.6738908253269928,-0.5308176413484281
2015-09-30,1416.8900146484375,-0.3264270085890833,-1.4408023729879906,-0.6738908253269928,-0.5308176413484281
2015-10-31,1499.22998046875,-0.313874148477633,-1.6384226026575195,-0.7044140636371403,0.9664887243419493
2015-11-30,1536.050048828125,0.43088506406965715,-1.5429851354839408,-0.712567815961878,1.3408153157645437
2015-12-31,1446.8199462890625,0.20702452293961301,-1.539511993629923,-0.712567815961878,1.3408153157645437
2016-01-31,1356.3199462890625,0.46830269144964937,-1.39398559412715,-0.712567815961878,-0.15649104992583374
2016-02-29,1372.5400390625,0.32651864122750196,-1.2222270812010634,-0.31006155064507185,0.9664887243419493
2016-03-31,1365.699951171875,0.00808233508736877,-1.517313345252907,-0.30860445971510725,1.3408153157645437
2016-04-30,1360.7099609375,-0.006204290324366529,-0.23594338115828525,-0.39048973635720907,0.5921621329193549
2016-05-31,1369.47998046875,-0.10108996397598065,-0.4474861920350363,-0.5736036882524067,1.3408153157645437
2016-06-30,1323.5799560546875,-0.2501586462775661,-0.0805505128222106,-0.5736036882524067,2.838121681454921
2016-07-31,1386.6600341796875,-0.5724244812167185,-0.2931115715119382,-0.6979303766210543,0.9664887243419493
2016-08-31,1418.1400146484375,-0.09217280553837671,-1.1532861850060383,-0.7220129383071434,-0.15649104992583374
2016-09-30,1439.0799560546875,0.35638653876432497,-1.1088460937218323,-0.7220129383071434,-0.15649104992583374
2016-10-31,1446.3499755859375,0.3124260649280791,-2.034664961541132,-0.6019186238612579,0.21783554149676063
2016-11-30,1481.1400146484375,0.18985332279230724,-2.0954360458208527,-0.6260618924149266,1.715141907187138
2016-12-31,1517.199951171875,-0.6428632293306668,-2.304908382993447,-0.6260618924149266,3.5867748643001094
2017-01-31,1536.75,-0.689597161126583,-2.0587291216857393,-0.6260618924149266,-0.15649104992583374
2017-02-28,1570.1700439453125,-0.38578821571160865,-1.8304501751388507,-0.10144384697510353,0.5921621329193549
2017-03-31,1587.6300048828125,-0.37545966078191545,-1.7057637936806551,-0.1218414825997593,2.0894684986097323
2017-04-30,1626.989990234375,-0.6020491406929133,-0.30806223167080365,-0.4187911425427219,2.838121681454921
2017-05-31,1639.1099853515625,-0.6812314973400821,-0.18822199258677288,-0.4524717818164,4.335428047145299
2017-06-30,1602.530029296875,-0.6046418380684009,0.10850131600408484,-0.4524717818164,3.212448272877515
2017-07-31,1548.18994140625,-0.9040679497137274,0.18253703218538733,-0.4195585500129507,1.3408153157645437
2017-08-31,1546.8599853515625,0.11748818618160221,0.2927821652368501,-0.44594203807959687,-0.5308176413484281
2017-09-30,1637.8199462890625,0.7194432489319507,0.20561808759549913,-0.44594203807959687,0.5921621329193549
2017-10-31,1671.6300048828125,-0.40675891582597073,0.2858400724445503,-0.3376000413109823,2.0894684986097323
2017-11-30,1610.1099853515625,-0.7528655300596638,0.15859636579958378,-0.3320383183376923,0.9664887243419493
2017-12-31,1576.93994140625,-0.9632505561328473,0.10790705664685327,-0.3320383183376923,3.212448272877515
2018-01-31,1593.1500244140625,-0.6380597905174126,-0.03559926961215758,-0.26112010546885617,0.5921621329193549
2018-02-28,1583.3900146484375,0.07504294223229611,0.12703565106273143,0.17166838659559489,0.9664887243419493
2018-03-31,1535.3499755859375,-0.7043558063881288,-0.000502797012530997,0.15606079834195036,0.5921621329193549
2018-04-30,1570.7099609375,-0.7951119527609924,0.032831396964786694,-0.13829542965738414,0.5921621329193549
2018-05-31,1549.93994140625,-0.4821219629233048,-0.13696088618933008,-0.16581395078912944,1.3408153157645437
2018-06-30,1558.8800048828125,-1.3707347438884372,-0.06905195300546542,-0.16581395078912944,2.4637950900323267
2018-07-31,1615.5999755859375,-1.409765588905708,0.015205861132973033,-0.37523611835673404,-0.5308176413484281
2018-08-31,1658.1600341796875,-1.4155940422788538,-0.03612868100331723,-0.37523611835673404,-0.15649104992583374
2018-09-30,1662.3599853515625,-1.2075494130794493,-0.0956479901473362,-0.37523611835673404,-0.5308176413484281
2018-10-31,1538.219970703125,-0.6176335358394297,-0.1554326313481617,-0.16115788527092,-0.15649104992583374
2018-11-30,1514.6300048828125,-1.069748143915469,-0.07220610161551763,-0.19037591768472287,0.21783554149676063
2018-12-31,1408.739990234375,-1.4252600453343995,-0.2570063135548917,-0.19037591768472287,0.5921621329193549
2019-01-31,1515.4200439453125,-0.9259036024940329,-0.24452710104772268,-0.19037591768472287,-0.5308176413484281
2019-02-28,1572.6800537109375,-0.6836714283728652,-0.2402571705543842,0.019190135922606915,-0.5308176413484281
2019-03-31,1553.4200439453125,-0.5932760233894563,-0.2625504407164387,0.001092203896933774,0.21783554149676063
2019-04-30,1676.1400146484375,-0.9381930241664853,-0.03245698365712123,0.1603049279085657,0.5921621329193549
2019-05-31,1510.4599609375,-0.7371971330651181,-0.09237547295547009,0.1276550698229854,0.5921621329193549
2019-06-30,1622.4300537109375,-1.2154604302244478,0.03570996588363155,0.1276550698229854,0.5921621329193549
2019-07-31,1599.780029296875,-0.8230975641295137,-0.13528250213566634,0.1484213615310427,-0.5308176413484281
2019-08-31,1576.97998046875,-0.9828904873655684,-0.11796918619526725,0.1484213615310427,-0.15649104992583374
2019-09-30,1647.6700439453125,-1.0257974854336898,0.07544982852910762,0.1484213615310427,-0.15649104992583374
2019-10-31,1733.6800537109375,0.02451258101634392,0.10840637397434678,0.3343370032752348,-0.5308176413484281
2019-11-30,1730.25,-0.6256333272802932,0.17131026907760594,0.32392332338359514,-0.15649104992583374
2019-12-31,1771.8499755859375,-0.9400843716437501,0.10484820144641739,0.32392332338359514,0.21783554149676063
2020-01-31,1783.260009765625,0.7254805392754017,0.09908712500562149,0.32392332338359514,-0.15649104992583374
2020-02-29,1668.8399658203125,0.7170460873508846,-1.1651136976824192,0.7711548213219512,0.21783554149676063
2020-03-31,1482.4300537109375,0.8942857170124606,-1.214710871463832,0.7870411752334348,0.21783554149676063
2020-04-30,1577.9200439453125,0.27046726161266965,-1.391276843840608,0.25857703565256135,-0.15649104992583374
2020-05-31,1629.760009765625,0.00788602673330828,-0.9824376961660892,0.2530002295574733,-0.5308176413484281
2020-06-30,1664.3800048828125,0.9403663762409195,-0.9301160268754383,0.2530002295574733,0.5921621329193549
2020-07-31,1707.3499755859375,0.08344705569656491,-1.1231114114824357,0.4923899511564492,-0.5308176413484281
2020-08-31,1766.3299560546875,0.03976047389800637,0.9929761247302512,0.4923899511564492,-0.5308176413484281
2020-09-30,1829.4000244140625,-0.16260501723359563,0.7106495760772732,0.4923899511564492,-0.5308176413484281
2020-10-31,1717.6199951171875,-0.32073475284678266,0.7185409858159018,0.8882783053091212,0.5921621329193549
2020-11-30,1917.5400390625,0.9283827611016894,0.6767759869634188,0.8972977311870501,1.3408153157645437
2020-12-31,1874.739990234375,-0.1427498657699473,0.7436684333348359,0.8972977311870501,0.21783554149676063
2021-01-31,1948.7900390625,-0.2737929090834782,0.6840224036999192,0.8972977311870501,-0.15649104992583374
2021-02-28,2009.9000244140625,0.8441482522939934,0.720632736224605,1.405592251130971,1.3408153157645437
2021-03-31,2192.860107421875,0.6637968579270794,1.1143260804097197,1.4180054581571757,2.4637950900323267
2021-04-30,2217.02001953125,0.6729971542504868,1.4014143394441188,1.2654866155401407,2.0894684986097323
2021-05-31,2241.8701171875,-0.5065999945971034,1.492387064533822,1.2666582048151263,2.838121681454921
2021-06-30,2263.1298828125,-0.8265269345514601,1.5093994550483192,1.2666582048151263,7.330040778526053
2021-07-31,2369.889892578125,-0.6558330433097438,1.6108562608463937,1.192963507931394,1.3408153157645437
2021-08-31,2351.25,-0.7234928534067627,1.6227921263838991,1.192963507931394,-0.15649104992583374
2021-09-30,2259.179931640625,-0.9784256797776769,1.606348172154628,1.192963507931394,1.715141907187138
2021-10-31,2290.85009765625,-0.8324429586136305,1.5925584778784598,1.244298515721288,4.335428047145299
2021-11-30,2241.659912109375,-0.6621975748701459,1.27873187632399,1.3209556052746927,2.838121681454921
2021-12-31,2419.72998046875,-0.9381886750107081,1.6407695845096535,1.3209556052746927,5.0840812299904865
2022-01-31,2290.159912109375,-1.0371880670614082,1.1969443951956227,1.3209556052746927,-0.15649104992583374
2022-02-28,2134.070068359375,-0.7833017020230321,1.1606293933434184,1.6280740083555458,0.5921621329193549
2022-03-31,2095.169921875,-0.7350781389639891,1.1082847011747543,2.336144616079047,0.9664887243419493
2022-04-30,2058.89990234375,-1.7796736173909928,1.0343869607317364,1.621788286706432,0.5921621329193549
2022-05-31,2042.6400146484373,-1.1988414895680592,1.3286131981096283,1.623807079954735,1.715141907187138
2022-06-30,1872.6800537109373,-1.3924344236468742,1.3072832160478705,1.623807079954735,0.21783554149676063
2022-07-31,2032.530029296875,-0.9828750386557132,1.2250787821548972,1.3699319222799353,-0.15649104992583374
2022-08-31,1920.22998046875,-1.1720661200565505,1.208596543455715,1.3699319222799353,-0.5308176413484281
2022-09-30,1828.97998046875,-1.4184814820566125,1.224349828518111,1.3699319222799353,-0.15649104992583374
2022-10-31,1968.530029296875,-1.3496097432604524,1.0044398640002499,1.437156657711792,-0.5308176413484281
2022-11-30,2102.419921875,-0.021678538967473494,0.8987010077191226,1.4457376555133314,-0.5308176413484281
2022-12-31,2043.4000244140625,-1.6071787981013954,0.9999093119819504,1.4457376555133314,-0.15649104992583374
2023-01-31,2198.5400390625,-1.4584284862847188,1.0088542239737044,1.4457376555133314,-0.5308176413484281
2023-02-28,2226.75,-1.2956470212062683,1.1457969587205183,1.774482509345612,-0.5308176413484281
2023-03-31,2223.75,-1.0465601340159878,1.2362525902837607,1.9508177936830557,-0.5308176413484281
2023-04-30,2270.580078125,-1.4478600909964465,0.9922096125416268,1.6635957011575693,-0.5308176413484281
2023-05-31,2234.9599609375,-0.9348965773180874,1.155976403249306,1.6692957629180425,-0.5308176413484281
2023-06-30,2309.89990234375,-1.1686243082623173,1.2578262482796043,1.6692957629180425,-0.5308176413484281
2023-07-31,2250.919921875,-1.0761540796391578,1.2664212837012976,1.3127852101674857,-0.5308176413484281
2023-08-31,2184.739990234375,-1.1999746952072294,1.0724862171883818,1.3361713500219106,-0.5308176413484281
2023-09-30,2155.489990234375,-1.2081915032405826,1.1551462099539251,1.3361713500219106,-0.5308176413484281
2023-10-31,2075.7900390625,0.5368214100786978,1.1826045720015113,1.5001854861547292,-0.15649104992583374
2023-11-30,2232.4599609375,-0.9902776023286933,1.2741994213844392,1.5407501033638213,-0.5308176413484281
2023-12-31,2398.169921875,-0.5419917350209104,1.2365496970700312,1.5407501033638213,-0.5308176413484281
2024-01-31,2356.60009765625,-1.032355760588548,1.2195490129147166,1.5407501033638213,-0.5308176413484281
2024-02-29,2452.81005859375,0.4590895807166496,1.2989436335483235,2.081693470963583,-0.5308176413484281
2024-03-31,2518.27001953125,0.47363810897684916,1.2011462680978062,2.083546512216572,-0.15649104992583374
2024-04-30,2556.39990234375,-0.4739993000584726,1.3601691970224088,1.7025964059041536,-0.5308176413484281
2024-05-31,2604.10009765625,-0.07010410546184315,1.2846596221431128,1.7046769563346091,-0.15649104992583374
2024-06-30,2569.449951171875,-0.3745011898310262,1.0907964698264574,1.7046769563346091,0.5921621329193549
2024-07-31,2609.330078125,-0.36633438330557344,1.048601075159492,1.7830376053746797,-0.5308176413484281
2024-08-31,2595.9599609375,-0.7305762709481781,1.0650552240229592,1.772347903224642,-0.5308176413484281
2024-09-30,2626.43994140625,-0.9372046651469117,1.0374785159561402,1.772347903224642,-0.5308176413484281
2024-10-31,2542.409912109375,0.4834628766920202,0.9901959084589212,1.534885477709283,-0.15649104992583374
2024-11-30,2513.85009765625,-0.7895005494509205,1.0805735561449872,2.1670899712530454,-0.5308176413484281
2024-12-31,2483.1201171875,-1.1720372825328749,1.018277265775571,2.1670899712530454,0.5921621329193549
2025-01-31,2670.5400390625,-0.10620980449753527,1.1213466550904443,2.1670899712530454,-0.5308176413484281
2025-02-28,2724.699951171875,-0.08013899046233182,1.0044357425918249,2.862643430401724,-0.15649104992583374
2025-03-31,2494.06005859375,-0.05553345859962273,0.9707518087179826,2.8704939542149046,0.21783554149676063
2025-04-30,2434.06005859375,0.09794544848800954,0.9404384282864439,2.4295776699150897,-0.5308176413484281
2025-05-31,2496.0400390625,-0.041736842927127614,0.8060827043765324,2.425713575807921,-0.5308176413484281
2025-06-30,2493.5,0.9101205743508747,0.8726489628695411,2.425713575807921,0.21783554149676063
2025-07-31,2580.050048828125,1.1601412428195408,1.1316730294232522,2.179925818234993,-0.5308176413484281
2025-08-31,2625.699951171875,0.13525725800840246,1.138458117599022,2.1777370300458254,-0.5308176413484281
2025-09-30,2662.800048828125,-1.0510167799105794,1.1946902160125819,2.1777370300458254,0.21783554149676063
2025-10-31,2767.070068359375,-1.1834100617782206,1.3562296846408344,3.227550357592502,0.21783554149676063
2025-11-30,2787.77001953125,-0.9653480022148077,1.3328945750313153,3.2290701761785536,-0.5308176413484281
2025-12-31,2882.969970703125,-2.381370393081297,1.4087907045920935,3.2290701761785536,0.21783554149676063
