result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,nonoverlap_offset,nonoverlap_offset_label,return_leg,sort_variable,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,UNPROFITABLE,prone_minus_safe,non_positive_earnings,SMB,0.44036742936695544,0.06488465899115918,6.7869267745856146,84,0.4973096961865767,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,UNPROFITABLE,prone_minus_safe,non_positive_earnings,HML,-0.26401052954624293,0.08091679132804411,-3.2627409615875647,84,0.4973096961865767,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,UNPROFITABLE,prone_minus_safe,non_positive_earnings,UMD,-0.032323214376170646,0.04380362437646111,-0.73791186999449,84,0.4973096961865767,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,XTURN,low_minus_high,low_share_turnover,intercept,0.33442573173733237,1.0155308399039036,0.32931125141308165,95,0.2074620082815064,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,XTURN,low_minus_high,low_share_turnover,SENT_ORTH_DIV_PREMIUM_lag,-0.35697230703683125,1.4347723631305083,-0.24880065730981793,95,0.2074620082815064,HAC_Newey_West,3,True,-1.0,0.24880065730981793,0.25966057387519487,True,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,XTURN,low_minus_high,low_share_turnover,RMRF,-0.18593797681216692,0.07693772814132514,-2.4167333934090403,95,0.2074620082815064,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,XTURN,low_minus_high,low_share_turnover,SMB,-0.43338383519362783,0.12494992978182248,-3.468460013946129,95,0.2074620082815064,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,XTURN,low_minus_high,low_share_turnover,HML,0.2730821812832596,0.13244175129746866,2.0619040340980375,95,0.2074620082815064,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,XTURN,low_minus_high,low_share_turnover,UMD,0.09839032917478949,0.09784264933441678,1.0055975573443519,95,0.2074620082815064,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,age,low_minus_high,young_firms,intercept,0.9985899672746034,0.9981462536907716,1.0004445376438484,95,0.19833047686152616,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,age,low_minus_high,young_firms,SENT_ORTH_DIV_PREMIUM_lag,-0.29558728313367755,1.2671710287955238,-0.23326549961818516,95,0.19833047686152616,HAC_Newey_West,3,True,-1.0,0.23326549961818516,0.21268547590778117,True,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,age,low_minus_high,young_firms,RMRF,-0.07842587001174534,0.09459274744722732,-0.829089672604114,95,0.19833047686152616,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,age,low_minus_high,young_firms,SMB,0.36948225015446134,0.14651039537123933,2.5218841927102766,95,0.19833047686152616,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,age,low_minus_high,young_firms,HML,-0.1465329392536079,0.08511941873206391,-1.7214983541518234,95,0.19833047686152616,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,age,low_minus_high,young_firms,UMD,0.04144063807786725,0.06228072601303627,0.6653846339105475,95,0.19833047686152616,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,risk,high_minus_low,high_total_volatility,intercept,-2.2204186928750604,1.1424606260609245,-1.9435406719711767,95,0.44249167632743514,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,risk,high_minus_low,high_total_volatility,SENT_ORTH_DIV_PREMIUM_lag,-4.410406348859497,2.223393475846459,-1.9836373528893394,95,0.44249167632743514,HAC_Newey_West,3,True,-1.0,1.9836373528893394,1.9462992799498038,True,True,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,risk,high_minus_low,high_total_volatility,RMRF,0.5319535182971143,0.1266112188373095,4.201472216934062,95,0.44249167632743514,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,risk,high_minus_low,high_total_volatility,SMB,0.8820218266767071,0.11742027621963182,7.511665404592529,95,0.44249167632743514,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,risk,high_minus_low,high_total_volatility,HML,-0.14703559033807956,0.16634785184489215,-0.8839043528808539,95,0.44249167632743514,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,0,offset_00_of_03,directional_spread,risk,high_minus_low,high_total_volatility,UMD,-0.07056717429134221,0.11409920670976478,-0.6184720851814911,95,0.44249167632743514,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,E_plus_BE,low_minus_high,low_profitability,intercept,-2.9784873266397422,1.3461632888404433,-2.2125750652473584,83,0.05810728869289983,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,E_plus_BE,low_minus_high,low_profitability,SENT_ORTH_DIV_PREMIUM_lag,0.575422937293683,2.066641486776834,0.27843384591641074,83,0.05810728869289983,HAC_Newey_West,3,True,-1.0,-0.27843384591641074,-0.3210082872125011,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,E_plus_BE,low_minus_high,low_profitability,RMRF,-0.02770525169626805,0.0736102647989227,-0.37637755783040633,83,0.05810728869289983,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,E_plus_BE,low_minus_high,low_profitability,SMB,0.15344844225879703,0.08121769212765388,1.8893474837676314,83,0.05810728869289983,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,E_plus_BE,low_minus_high,low_profitability,HML,-0.03982266471698149,0.20010121151874005,-0.19901261174149354,83,0.05810728869289983,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,E_plus_BE,low_minus_high,low_profitability,UMD,-0.08029267461773838,0.0731343562634329,-1.0978790095385667,83,0.05810728869289983,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,GS,high_minus_low,high_sales_growth,intercept,-0.20963185318752192,1.027955242270055,-0.20393091505091945,79,0.08951130043105116,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,GS,high_minus_low,high_sales_growth,SENT_ORTH_DIV_PREMIUM_lag,0.2447902189294028,1.9343103183311643,0.12655167922621474,79,0.08951130043105116,HAC_Newey_West,3,True,-1.0,-0.12655167922621474,-0.11333799017243466,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,GS,high_minus_low,high_sales_growth,RMRF,0.2651230713592382,0.09868110640743524,2.6866649656783963,79,0.08951130043105116,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,GS,high_minus_low,high_sales_growth,SMB,0.10683778587816946,0.12459155493134788,0.8575042340312627,79,0.08951130043105116,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,GS,high_minus_low,high_sales_growth,HML,-0.11078743174649086,0.11991444887244074,-0.9238872611951979,79,0.08951130043105116,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,GS,high_minus_low,high_sales_growth,UMD,0.12716347919743476,0.07542178836456445,1.6860310787483288,79,0.08951130043105116,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,intercept,1.722166661759636,0.6874359719460256,2.5052030036840334,95,0.586948570186449,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,SENT_ORTH_DIV_PREMIUM_lag,-0.07158924908070566,1.338289488061326,-0.05349309676220451,95,0.586948570186449,HAC_Newey_West,3,True,-1.0,0.05349309676220451,0.05219460812054941,True,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,RMRF,-0.08594745987917757,0.07920299853334732,-1.0851541162673353,95,0.586948570186449,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,SMB,0.8720750232479522,0.069409355316907,12.56422883149195,95,0.586948570186449,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,HML,0.07245526886869086,0.09516084377981679,0.7613979236705583,95,0.586948570186449,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,UMD,0.0661570399619423,0.07829911795349061,0.844927014391648,95,0.586948570186449,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,intercept,-3.5761151171527406,0.9432511040313917,-3.791265233476712,95,0.4766976398942886,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,SENT_ORTH_DIV_PREMIUM_lag,-7.255352349522678,1.9419898117459213,-3.736040377575331,95,0.4766976398942886,HAC_Newey_West,3,True,-1.0,3.736040377575331,3.6341912013716478,True,True,True,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,RMRF,0.5058005143730024,0.1265722945272643,3.996139251975483,95,0.4766976398942886,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,SMB,1.020918896515636,0.14363844587198277,7.107560168295932,95,0.4766976398942886,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,HML,-0.08457913241655118,0.1354468238310104,-0.6244452990797034,95,0.4766976398942886,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,UMD,-0.0926191284780692,0.16002230969645698,-0.5787888492158157,95,0.4766976398942886,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ME,low_minus_high,small_firms,intercept,3.839553545114434,0.9953499037290409,3.857491250795013,95,0.5114618329324392,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ME,low_minus_high,small_firms,SENT_ORTH_DIV_PREMIUM_lag,-2.7310588639910818,1.910669999038005,-1.4293723486348406,95,0.5114618329324392,HAC_Newey_West,3,True,-1.0,1.4293723486348406,1.2834062777457764,True,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ME,low_minus_high,small_firms,RMRF,-0.04371454617563033,0.11485476748462824,-0.3806071539997757,95,0.5114618329324392,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ME,low_minus_high,small_firms,SMB,1.0456249505209232,0.10857917976230874,9.630068608087722,95,0.5114618329324392,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ME,low_minus_high,small_firms,HML,-0.0117844454191567,0.14268876967499014,-0.082588457704126,95,0.5114618329324392,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,ME,low_minus_high,small_firms,UMD,0.10217378827436711,0.1113905955212822,0.9172568635279974,95,0.5114618329324392,HAC_Newey_West,3,False,,,,False,False,False,False,
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,intercept,-1.3691182206147543,0.45618600253099134,-3.0012280364120603,95,0.6305084097886346,HAC_Newey_West,3,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,SENT_ORTH_DIV_PREMIUM_lag,-2.2416405592643014,0.8274576199468645,-2.70906993328341,95,0.6305084097886346,HAC_Newey_West,3,True,-1.0,2.70906993328341,2.6892761460142234,True,True,True,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,RMRF,0.11560875499102166,0.05776795225720982,2.0012610880904633,95,0.6305084097886346,HAC_Newey_West,3,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
nonoverlap_directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,1,offset_01_of_03,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,SMB,0.5517927654376336,0.061565101223200074,8.962752508716692,95,0.6305084097886346,HAC_Newey_West,3,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
