result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,return_leg,sort_variable,portfolio_code,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,intercept,-0.10935844904020484,0.24732872866540428,-0.4421582952789488,256,0.565468828711866,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,SENT_ORTH_DIV_PREMIUM_lag,0.3427698019257828,0.37636291835305563,0.9107427570859676,256,0.565468828711866,HAC_Newey_West,4,True,-1.0,-0.9107427570859676,-0.8961965337881885,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,RMRF,0.9663594967032583,0.04886557758139571,19.775873826388054,256,0.565468828711866,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,SMB,0.6923489508448063,0.05862948358543535,11.808887073615614,256,0.565468828711866,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,HML,0.03540970060195888,0.06690978204235216,0.5292156022798797,256,0.565468828711866,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,E_plus_BE,P01,low_minus_high,low_profitability,UMD,-0.05571214749440827,0.04591476503209649,-1.213381957970665,256,0.565468828711866,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,intercept,-0.32228684676860253,0.22043228244471946,-1.4620673668768385,240,0.7161076247752541,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,SENT_ORTH_DIV_PREMIUM_lag,-0.40829151025461025,0.4087897433829471,-0.9987811995374108,240,0.7161076247752541,HAC_Newey_West,4,True,-1.0,0.9987811995374108,1.0041084077306028,True,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,RMRF,1.0662448861750518,0.05155958584139062,20.679857465400733,240,0.7161076247752541,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,SMB,0.6962401514900292,0.055210224771445084,12.610710323536429,240,0.7161076247752541,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,HML,0.018912208761312863,0.04589058129354054,0.41211525825616213,240,0.7161076247752541,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,GS,P10,high_minus_low,high_sales_growth,UMD,-0.047671194661367114,0.03412520696646914,-1.3969496128831698,240,0.7161076247752541,HAC_Newey_West,4,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,intercept,0.8132451272676706,0.20860235621092227,3.8985423848491014,288,0.6386518324638389,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,SENT_ORTH_DIV_PREMIUM_lag,0.04588775717484419,0.42590344245659834,0.10774216078218334,288,0.6386518324638389,HAC_Newey_West,5,True,-1.0,-0.10774216078218334,-0.10515454035592385,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,RMRF,1.0065814012850747,0.06768791072503746,14.870918462441841,288,0.6386518324638389,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,SMB,0.9584118503160567,0.07208481792963634,13.295613110261092,288,0.6386518324638389,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,HML,0.09678222755205045,0.05746204669929549,1.6842808968939325,288,0.6386518324638389,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ILLIQ,P10,high_minus_low,high_amihud_illiquidity,UMD,0.06019096069599113,0.0484262727168368,1.2429401917414964,288,0.6386518324638389,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,intercept,-0.5320328686239563,0.3130670399901165,-1.6994215316973404,288,0.6927322574623096,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,SENT_ORTH_DIV_PREMIUM_lag,-1.540788854671487,0.6743704612789455,-2.284781056022793,288,0.6927322574623096,HAC_Newey_West,5,True,-1.0,2.284781056022793,2.304022322191207,True,True,True,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,RMRF,1.232684093795974,0.08749772725113239,14.08818414514899,288,0.6927322574623096,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,SMB,1.2844908019461816,0.08665391401084928,14.82322889402734,288,0.6927322574623096,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,HML,0.03253242333591767,0.06458291640516656,0.5037310971189761,288,0.6927322574623096,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,IVOL_FF3,P10,high_minus_low,high_ff3_idiosyncratic_volatility,UMD,-0.044451075387779856,0.04213086028780663,-1.0550716288279718,288,0.6927322574623096,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ME,P01,low_minus_high,small_firms,intercept,1.3790276363677483,0.33255634903644177,4.146748785170941,288,0.5814062550134842,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ME,P01,low_minus_high,small_firms,SENT_ORTH_DIV_PREMIUM_lag,-1.1611965900409815,0.7228779730769458,-1.6063521552584084,288,0.5814062550134842,HAC_Newey_West,5,True,-1.0,1.6063521552584084,1.6305529062884967,True,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ME,P01,low_minus_high,small_firms,RMRF,1.1080302412380933,0.08199820655647784,13.51285946083365,288,0.5814062550134842,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ME,P01,low_minus_high,small_firms,SMB,1.1434750866596262,0.08910389378206925,12.83305406895397,288,0.5814062550134842,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ME,P01,low_minus_high,small_firms,HML,0.07833865518806216,0.08590357757160469,0.9119370508494037,288,0.5814062550134842,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,ME,P01,low_minus_high,small_firms,UMD,0.03788401781002089,0.050677487084494745,0.7475512301321638,288,0.5814062550134842,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,NON_D_PAYER,PRONE,prone_minus_safe,non_dividend_payers,intercept,0.15646423625529954,0.12157616723030196,1.2869647054994673,288,0.9041925707230007,HAC_Newey_West,5,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,NON_D_PAYER,PRONE,prone_minus_safe,non_dividend_payers,SENT_ORTH_DIV_PREMIUM_lag,-0.1655507825818287,0.2663646284783751,-0.6215193944013816,288,0.9041925707230007,HAC_Newey_West,5,True,-1.0,0.6215193944013816,0.6497762756032482,True,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,NON_D_PAYER,PRONE,prone_minus_safe,non_dividend_payers,RMRF,1.0484420227148419,0.02896681311494654,36.19459339743032,288,0.9041925707230007,HAC_Newey_West,5,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,NON_D_PAYER,PRONE,prone_minus_safe,non_dividend_payers,SMB,0.8308919508732903,0.0364732558258948,22.780854959577933,288,0.9041925707230007,HAC_Newey_West,5,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,NON_D_PAYER,PRONE,prone_minus_safe,non_dividend_payers,HML,0.0037252773784841224,0.028212084445997713,0.13204544972970284,288,0.9041925707230007,HAC_Newey_West,5,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,NON_D_PAYER,PRONE,prone_minus_safe,non_dividend_payers,UMD,-0.011519291334117675,0.020510323054358782,-0.5616338320750943,288,0.9041925707230007,HAC_Newey_West,5,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,PPE_A,P01,low_minus_high,low_tangibility,intercept,0.649172510886614,0.22339164667826347,2.9059838205211634,288,0.6146179098549012,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,PPE_A,P01,low_minus_high,low_tangibility,SENT_ORTH_DIV_PREMIUM_lag,-0.17638621918432526,0.4292017925650565,-0.41096337955669054,288,0.6146179098549012,HAC_Newey_West,5,True,-1.0,0.41096337955669054,0.4209949090181197,True,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,PPE_A,P01,low_minus_high,low_tangibility,RMRF,0.9305078682399549,0.05628126350228826,16.53317303727772,288,0.6146179098549012,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,PPE_A,P01,low_minus_high,low_tangibility,SMB,0.6356139776602648,0.08955447906277392,7.097511864423065,288,0.6146179098549012,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,PPE_A,P01,low_minus_high,low_tangibility,HML,0.020362702896016764,0.06317870322289687,0.3223032740032092,288,0.6146179098549012,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,PPE_A,P01,low_minus_high,low_tangibility,UMD,-0.0074166644003345146,0.048922927894797484,-0.1515989479673642,288,0.6146179098549012,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,UNPROFITABLE,PRONE,prone_minus_safe,non_positive_earnings,intercept,0.17466626632378054,0.3590163532300756,0.4865133990479974,288,0.5228187085445573,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,UNPROFITABLE,PRONE,prone_minus_safe,non_positive_earnings,SENT_ORTH_DIV_PREMIUM_lag,0.370563897498932,0.7589045827747254,0.48828786373125754,288,0.5228187085445573,HAC_Newey_West,5,True,-1.0,-0.48828786373125754,-0.48055329147889403,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,UNPROFITABLE,PRONE,prone_minus_safe,non_positive_earnings,RMRF,1.008346856300108,0.09783749283671803,10.306343990058577,288,0.5228187085445573,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,UNPROFITABLE,PRONE,prone_minus_safe,non_positive_earnings,SMB,0.9118259789596693,0.09590949599896358,9.507150146733363,288,0.5228187085445573,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,UNPROFITABLE,PRONE,prone_minus_safe,non_positive_earnings,HML,-0.07994058016509924,0.09649360011399918,-0.8284547376267034,288,0.5228187085445573,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,UNPROFITABLE,PRONE,prone_minus_safe,non_positive_earnings,UMD,0.10682631527379166,0.08712266838718974,1.226159818694202,288,0.5228187085445573,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,XTURN,P01,low_minus_high,low_share_turnover,intercept,0.30149445183707213,0.2177162649495847,1.384804446773361,288,0.596753044751877,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,XTURN,P01,low_minus_high,low_share_turnover,SENT_ORTH_DIV_PREMIUM_lag,-0.3141346963283802,0.3805731116115859,-0.825425356505446,288,0.596753044751877,HAC_Newey_West,5,True,-1.0,0.825425356505446,0.8132467227882406,True,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,XTURN,P01,low_minus_high,low_share_turnover,RMRF,0.7756248227742241,0.054027475135147565,14.356118268233518,288,0.596753044751877,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,XTURN,P01,low_minus_high,low_share_turnover,SMB,0.4153174828864949,0.06581249290724556,6.310617704025172,288,0.596753044751877,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,XTURN,P01,low_minus_high,low_share_turnover,HML,0.10023615031760676,0.041414039123179966,2.4203422906775423,288,0.596753044751877,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,XTURN,P01,low_minus_high,low_share_turnover,UMD,-0.023719266851474016,0.03658937901151177,-0.6482555181931743,288,0.596753044751877,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,age,P01,low_minus_high,young_firms,intercept,0.794073906391699,0.22246851405514745,3.569376591398713,288,0.708533201835795,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,age,P01,low_minus_high,young_firms,SENT_ORTH_DIV_PREMIUM_lag,-0.5397106190862154,0.3474459741981966,-1.5533655853452013,288,0.708533201835795,HAC_Newey_West,5,True,-1.0,1.5533655853452013,1.5382747695831607,True,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,age,P01,low_minus_high,young_firms,RMRF,1.0148236171177185,0.06538086434634544,15.521722254111552,288,0.708533201835795,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_by_leg,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,1,long_leg,age,P01,low_minus_high,young_firms,SMB,0.8425201053497844,0.06701907749595727,12.57134739583079,288,0.708533201835795,HAC_Newey_West,5,False,,,,False,False,False,False,
