result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,return_leg,sort_variable,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,3,directional_spread,age,low_minus_high,young_firms,UMD,0.08782637013910788,0.07409246018143373,1.1853617753283299,286,0.23044875148650712,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,intercept,-2.3351048088106774,1.0931285951327607,-2.136166613157785,286,0.455908555231185,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,SENT_DIV_PREMIUM_lag,-1.3027530781494703,1.6010948910023954,-0.8136638780565075,286,0.455908555231185,HAC_Newey_West,5,True,-1.0,0.8136638780565075,0.7797862139381234,True,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,RMRF,0.523149772564364,0.11541583759881019,4.532738170500069,286,0.455908555231185,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,SMB,0.7914808944231949,0.09734896325151582,8.130347442717843,286,0.455908555231185,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,HML,-0.1484629398073654,0.12359689280095494,-1.2011866677462166,286,0.455908555231185,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,UMD,-0.1871987660209757,0.09441897340811042,-1.9826392859816422,286,0.455908555231185,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,intercept,-6.154624846913713,1.451422938709081,-4.240407590903679,247,0.10889373846959738,HAC_Newey_West,5,False,,,,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,SENT_DIV_PREMIUM_lag,0.9825455373609464,1.569607302160476,0.6259817573532742,247,0.10889373846959738,HAC_Newey_West,5,True,-1.0,-0.6259817573532742,-0.5904787551366977,False,False,False,False,
directional_spread,dividend_premium_unadjusted_fixed_pca,SENT_DIV_PREMIUM,SENT_DIV_PREMIUM_lag,False,False,portfolio_return_window,portfolio_return_window_on_SENT_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,RMRF,-0.028685732438992414,0.09595228176347684,-0.2989583146099952,247,0.10889373846959738,HAC_Newey_West,5,False,,,,False,False,False,False,
