sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return,return_leg,directional_long_code,directional_short_code
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-10-31,P01,1.8270840230353202,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-10-31,P10,-0.7440252399691829,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-11-30,P01,12.89743219914835,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-11-30,P10,4.612831296972304,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-12-31,P01,2.3377987716574,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2004-12-31,P10,11.951326817720924,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-01-31,P01,2.3016410474718367,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-01-31,P10,3.083638073330513,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-02-28,P01,7.835486897120294,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-02-28,P10,4.941927361550986,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-03-31,P01,0.6064327124263964,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-03-31,P10,8.262864315608597,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-04-30,P01,-0.5275517071792921,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-04-30,P10,6.462881691643203,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-05-31,P01,0.44584779609914615,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-05-31,P10,-1.7592176317263877,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-06-30,P01,4.39345042487508,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-06-30,P10,10.207641721696405,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-07-31,P01,4.690311057675645,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-07-31,P10,2.5050236242587274,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-08-31,P01,-1.5079752730926939,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-08-31,P10,1.3915309355106564,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-09-30,P01,4.632573373122161,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-09-30,P10,13.548852348182802,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-10-31,P01,-0.464533179107537,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-10-31,P10,-8.833514875393249,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-11-30,P01,3.8339008603239417,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-11-30,P10,5.753086722480647,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-12-31,P01,7.566929780380083,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2005-12-31,P10,8.181221679503514,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-01-31,P01,1.8608044954388687,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-01-31,P10,10.6323411393589,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-02-28,P01,7.664504703273986,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-02-28,P10,-1.8620879664413879,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-03-31,P01,6.094032855819866,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-03-31,P10,3.9715605540120547,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-04-30,P01,0.40480554925371093,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-04-30,P10,1.1335387410408926,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-05-31,P01,-8.421391130704404,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-05-31,P10,-11.62964016276462,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-06-30,P01,-2.894946761737363,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-06-30,P10,-5.76690721203532,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-07-31,P01,-0.3595258353613823,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-07-31,P10,-7.965512512420046,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-08-31,P01,3.9676048098317747,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-08-31,P10,5.483127713984083,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-09-30,P01,4.0712412020636535,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-09-30,P10,1.7452399627659831,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-10-31,P01,3.023163388463205,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-10-31,P10,-5.533848331886526,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-11-30,P01,1.141162481499332,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-11-30,P10,0.13218976275849556,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-12-31,P01,7.565125940313644,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2006-12-31,P10,7.612941278817833,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-01-31,P01,3.6921643080914355,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-01-31,P10,13.58730411989651,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-02-28,P01,0.33318199958292755,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-02-28,P10,-3.1827244975748124,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-03-31,P01,3.8213867422646697,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-03-31,P10,7.569731899268643,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-04-30,P01,4.487925452721444,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-04-30,P10,-1.9608901453107888,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-05-31,P01,-0.9362542219173716,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-05-31,P10,-2.3525219616918465,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-06-30,P01,-3.0561004035883004,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-06-30,P10,-6.07674508161697,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-07-31,P01,-0.7712878474021446,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-07-31,P10,-3.901050842061502,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-08-31,P01,-1.4756290546120572,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-08-31,P10,-9.685357411297636,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-09-30,P01,-2.1489561109503357,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-09-30,P10,-2.1966122164574045,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-10-31,P01,-2.005743980357627,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-10-31,P10,-2.8079012388461098,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-11-30,P01,-5.444715875970006,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-11-30,P10,-15.752120771091839,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-12-31,P01,1.176841277626604,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2007-12-31,P10,-9.32009786842358,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-01-31,P01,-7.093602768290238,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-01-31,P10,-4.568318902228015,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-02-29,P01,9.149739353354118,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-02-29,P10,0.4352145937080234,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-03-31,P01,2.5433301614187656,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-03-31,P10,-5.888805257387188,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-04-30,P01,-0.9705180083971727,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-04-30,P10,-1.907475342701414,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-05-31,P01,1.320661904393018,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-05-31,P10,3.268952550829374,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-06-30,P01,-15.886933813188014,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-06-30,P10,-12.076123489204116,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-07-31,P01,-2.107796051825694,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-07-31,P10,-8.330379758370343,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-08-31,P01,0.8635165842948189,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-08-31,P10,-5.217254501327395,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-09-30,P01,-10.225974224306787,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-09-30,P10,-15.37470878195761,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-10-31,P01,-15.44435843516958,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-10-31,P10,-18.74204474438815,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-11-30,P01,-4.239883907062655,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-11-30,P10,-13.292520744119024,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-12-31,P01,-2.3321836553983397,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2008-12-31,P10,-5.0634510987529655,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-01-31,P01,5.792913649443772,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-01-31,P10,19.971176974388364,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-02-28,P01,2.1573848122083827,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-02-28,P10,-14.077834693940103,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-03-31,P01,2.8505364245747256,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-03-31,P10,-3.2745135503153673,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-04-30,P01,17.702456941829833,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-04-30,P10,17.848790627051184,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-05-31,P01,6.26463846158396,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-05-31,P10,-4.832152801067015,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-06-30,P01,0.6112369301260393,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-06-30,P10,-7.27021305136888,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-07-31,P01,2.8501094746602473,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-07-31,P10,2.3823988853758324,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-08-31,P01,3.3929595250596267,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-08-31,P10,8.982389336486891,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-09-30,P01,2.7206805903442586,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-09-30,P10,3.57639935843371,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-10-31,P01,2.8566378243452335,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-10-31,P10,-0.564906293722964,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-11-30,P01,3.065505846112649,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-11-30,P10,-3.6861221264389834,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-12-31,P01,-1.2161961704944635,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2009-12-31,P10,0.46125560350132555,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-01-31,P01,3.2962633671017665,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-01-31,P10,-0.8683900514000258,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-02-28,P01,2.8631361428843984,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-02-28,P10,-3.0120138417620685,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-03-31,P01,8.802989858186114,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-03-31,P10,-5.499749798264599,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-04-30,P01,2.433212433536308,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-04-30,P10,-3.562746063713375,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-05-31,P01,-5.931393941869621,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-05-31,P10,-12.507915174953013,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-06-30,P01,0.36283098061910335,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-06-30,P10,0.6731255541865933,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-07-31,P01,4.085723284397161,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-07-31,P10,-2.195118121612217,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-08-31,P01,-2.463522794896621,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-08-31,P10,-5.2650534285962705,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-09-30,P01,8.634491362184656,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-09-30,P10,-4.130113910975266,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-10-31,P01,2.3768819208237058,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-10-31,P10,-5.869787984948469,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-11-30,P01,0.302657491680554,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-11-30,P10,-7.429563165793987,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-12-31,P01,6.537571921998217,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2010-12-31,P10,-4.465099606130961,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-01-31,P01,0.23006366746409526,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-01-31,P10,16.77535118800482,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-02-28,P01,-2.543319900045129,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-02-28,P10,-5.4604054972116725,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-03-31,P01,5.674178423903008,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-03-31,P10,-11.08477080280507,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-04-30,P01,2.2351312269253634,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-04-30,P10,5.662134700725166,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-05-31,P01,-5.445916404084141,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-05-31,P10,-9.446049668451852,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-06-30,P01,-6.128772843860878,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-06-30,P10,0.35726351974412135,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-07-31,P01,-3.265915252210786,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-07-31,P10,-11.845108917550013,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-08-31,P01,-8.579389785606224,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-08-31,P10,-6.735709597935175,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-09-30,P01,-7.5567526334067745,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-09-30,P10,0.8912969090464204,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-10-31,P01,4.71297007091896,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-10-31,P10,-2.487902638487568,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-11-30,P01,-2.888632535483925,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-11-30,P10,-8.224480432089447,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-12-31,P01,1.4165188507702433,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2011-12-31,P10,-15.784755224583934,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-01-31,P01,7.140518254982566,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-01-31,P10,19.59711745875294,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-02-29,P01,5.301157675133702,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-02-29,P10,2.9118262308663363,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-03-31,P01,-0.9580881608573624,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-03-31,P10,11.775853518845388,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-04-30,P01,2.4292186085213907,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-04-30,P10,-2.47893210344736,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-05-31,P01,-4.2692437782481605,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-05-31,P10,-8.548296387212881,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-06-30,P01,-1.4901621171203976,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-06-30,P10,-2.1447762211712726,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-07-31,P01,1.3755250313272933,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-07-31,P10,-4.5509276169636355,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-08-31,P01,-1.7865718205917245,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-08-31,P10,0.0685624518838232,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-09-30,P01,2.8392829610223385,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-09-30,P10,-3.6777671193553942,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-10-31,P01,-1.027663451137005,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-10-31,P10,4.616037977467448,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-11-30,P01,1.533680885937941,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-11-30,P10,-7.720320519643815,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-12-31,P01,3.7497549441908893,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2012-12-31,P10,-5.065961574288492,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-01-31,P01,2.8983768172965814,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-01-31,P10,39.91557168401442,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-02-28,P01,4.610623967468175,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-02-28,P10,10.868507914748573,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-03-31,P01,0.04902054937072982,short_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-03-31,P10,3.3783586041198195,long_leg,P10,P01
IVOL_FF3,continuous,high_minus_low,high_ff3_idiosyncratic_volatility,2013-04-30,P01,2.3222297037680537,short_leg,P10,P01
